Sesion,Id,Study,Deeds,Texteditor,Diagram,Properties,Other,Blank,Aulaweb,Fsm,Nota
5,50,1.0,1.0,78.0,4543.0,254.0,1118.0,130.0,649.0,0.0,4.0
5,51,1.0,1.0,208.0,1638.0,1071.0,925.0,136.0,215.0,0.0,5.0
5,52,1.0,4.0,22.0,3043.0,264.0,557.0,220.0,264.0,0.0,5.0
5,53,29.0,1.0,1.0,2656.0,390.0,316.0,612.0,33.0,0.0,4.0
5,54,119.0,1.0,3.0,1324.0,291.0,354.0,159.0,233.0,0.0,4.0
5,55,23.0,1.0,7.0,1816.0,727.0,371.0,1365.0,69.0,0.0,5.0
5,56,65.0,1.0,13.0,2801.0,248.0,920.0,982.0,104.0,0.0,4.0
5,59,6.0,1.0,3.0,3571.0,211.0,870.0,237.0,167.0,0.0,4.0
5,60,14.0,3.0,1.0,3095.0,416.0,632.0,79.0,317.0,0.0,4.0
5,61,53.0,2.0,96.0,1490.0,226.0,1736.0,535.0,378.0,1.0,4.0
5,63,1.0,2.0,79.0,2936.0,400.0,462.0,330.0,216.0,0.0,4.0
5,64,4.0,2.0,1.0,1778.0,366.0,536.0,168.0,171.0,0.0,4.0
5,65,1.0,45.0,63.0,2505.0,438.0,1177.0,160.0,29.0,0.0,4.0
5,66,2.0,3.0,7.0,1127.0,47.0,2293.0,582.0,217.0,0.0,4.0
5,67,1.0,1.0,21.0,3552.0,269.0,3667.0,128.0,397.0,0.0,5.0
5,68,1.0,1.0,68.0,2178.0,234.0,316.0,224.0,119.0,0.0,5.0
5,69,16.0,2.0,51.0,3497.0,313.0,1100.0,351.0,538.0,0.0,5.0
5,70,1.0,1.0,396.0,2474.0,470.0,412.0,84.0,37.0,0.0,5.0
5,71,3.0,4.0,9.0,1263.0,116.0,842.0,135.0,102.0,0.0,4.0
5,72,2.0,6.0,3.0,3777.0,365.0,1420.0,322.0,259.0,0.0,4.0
5,74,5.0,1.0,122.0,1623.0,688.0,824.0,791.0,165.0,0.0,5.0
5,75,1.0,1.0,2.0,1826.0,222.0,828.0,54.0,139.0,0.0,5.0
5,76,2.0,1.0,1.0,3595.0,285.0,1639.0,115.0,213.0,5.0,5.0
5,78,26.0,1.0,658.0,2404.0,279.0,481.0,143.0,126.0,0.0,5.0
5,79,1.0,2.0,8.0,4075.0,194.0,434.0,542.0,114.0,0.0,5.0
5,80,1.0,1.0,84.0,2301.0,209.0,4734.0,120.0,414.0,0.0,5.0
5,81,22.0,4.0,129.0,1989.0,186.0,591.0,217.0,115.0,0.0,5.0
5,82,10.0,3.0,8.0,1814.0,180.0,1256.0,238.0,220.0,0.0,4.0
5,83,1.0,1.0,6.0,2255.0,172.0,788.0,116.0,41.0,0.0,5.0
5,85,2.0,1.0,1.0,3874.0,397.0,746.0,80.0,203.0,0.0,5.0
5,86,3.0,3.0,184.0,4528.0,307.0,316.0,158.0,62.0,0.0,5.0
5,87,38.0,4.0,99.0,4146.0,309.0,460.0,153.0,141.0,0.0,4.0
5,88,1.0,2.0,5.0,2920.0,301.0,1586.0,440.0,71.0,0.0,5.0
5,89,0.0,1.0,73.0,4200.0,1162.0,4538.0,17.0,2.0,0.0,3.0
5,90,1.0,1.0,12.0,588.0,65.0,993.0,356.0,34.0,0.0,4.0
5,91,9.0,4.0,2.0,2495.0,161.0,756.0,407.0,44.0,0.0,5.0
5,92,1.0,5.0,2.0,3033.0,357.0,745.0,64.0,288.0,0.0,5.0
5,93,1.0,309.0,281.0,2193.0,226.0,444.0,191.0,640.0,0.0,5.0
5,94,10.0,5.0,62.0,3244.0,207.0,920.0,145.0,81.0,0.0,5.0
5,95,3.0,3.0,1.0,3202.0,385.0,474.0,188.0,72.0,1.0,4.0
5,96,1.0,1.0,2.0,3576.0,268.0,297.0,72.0,139.0,0.0,5.0
5,98,1.0,2.0,10.0,2812.0,336.0,761.0,24.0,0.0,2.0,5.0
5,99,11.0,3.0,215.0,2952.0,194.0,797.0,210.0,123.0,0.0,4.0
5,100,6.0,1.0,17.0,1173.0,56.0,1248.0,293.0,139.0,0.0,5.0
5,101,2.0,14.0,16.0,966.0,11.0,397.0,312.0,161.0,0.0,4.0
5,102,0.0,11.0,245.0,785.0,1.0,562.0,114.0,48.0,0.0,4.0
5,103,6.0,4.0,16.0,809.0,42.0,752.0,183.0,88.0,0.0,4.0
5,104,2.0,3.0,8.0,1048.0,35.0,475.0,94.0,68.0,0.0,5.0
6,1,6.0,3.0,48.0,3719.0,358.0,324.0,94.0,38.0,0.0,3.0
6,2,4.0,1.0,124.0,1722.0,258.0,520.0,111.0,64.0,0.0,1.0
6,4,20.0,85.0,151.0,2837.0,357.0,1328.0,551.0,273.0,120.0,3.0
6,5,1.0,1.0,6.0,2135.0,250.0,515.0,138.0,132.0,0.0,3.0
6,6,1.0,1.0,8.0,2536.0,368.0,858.0,760.0,429.0,0.0,4.0
6,7,1.0,3.0,110.0,1955.0,124.0,739.0,154.0,2167.0,0.0,2.0
6,9,7.0,96.0,13.0,2178.0,261.0,561.0,376.0,85.0,0.0,2.0
6,10,3.0,26.0,9.0,2870.0,505.0,586.0,306.0,146.0,0.0,4.0
6,11,4.0,1.0,5.0,1666.0,198.0,752.0,354.0,165.0,48.0,2.0
6,12,4.0,133.0,112.0,2828.0,642.0,889.0,548.0,181.0,0.0,2.0
6,13,53.0,7.0,1.0,3300.0,227.0,48.0,173.0,47.0,0.0,4.0
6,14,9.0,48.0,18.0,2682.0,549.0,921.0,106.0,69.0,0.0,3.0
6,15,36.0,1.0,7.0,1744.0,163.0,1152.0,528.0,270.0,0.0,2.0
6,16,77.0,1.0,2.0,1680.0,346.0,1106.0,97.0,93.0,0.0,2.0
6,17,63.0,2.0,73.0,2861.0,616.0,783.0,407.0,267.0,4.0,5.0
6,18,8.0,1.0,3.0,1268.0,777.0,649.0,396.0,108.0,0.0,4.0
6,19,0.0,1.0,57.0,3377.0,280.0,1541.0,31.0,0.0,0.0,2.0
6,20,64.0,0.0,7.0,3138.0,321.0,1358.0,278.0,71.0,0.0,2.0
6,24,1.0,2.0,3.0,1237.0,310.0,1020.0,469.0,471.0,0.0,4.0
6,25,10.0,6.0,1.0,1806.0,248.0,257.0,361.0,95.0,0.0,3.0
6,27,13.0,1.0,91.0,2523.0,161.0,4131.0,99.0,65.0,0.0,2.0
6,28,13.0,1.0,18.0,2546.0,233.0,501.0,175.0,237.0,108.0,4.0
6,29,2.0,1.0,31.0,3194.0,304.0,704.0,67.0,100.0,11.0,5.0
6,30,2.0,3.0,212.0,2433.0,463.0,1604.0,59.0,2092.0,3.0,3.0
6,32,1.0,37.0,14.0,4018.0,248.0,517.0,103.0,148.0,0.0,4.0
6,34,2.0,3.0,599.0,2054.0,537.0,379.0,330.0,233.0,0.0,2.0
6,35,10.0,1.0,133.0,1827.0,431.0,424.0,280.0,211.0,0.0,2.0
6,36,5.0,2.0,68.0,3376.0,333.0,466.0,25.0,56.0,0.0,3.0
6,37,2.0,10.0,150.0,1426.0,306.0,252.0,350.0,49.0,0.0,4.0
6,38,11.0,6.0,7.0,747.0,29.0,968.0,151.0,396.0,0.0,4.0
6,39,5.0,4.0,307.0,3367.0,461.0,1925.0,257.0,114.0,1.0,3.0
6,41,51.0,3.0,1.0,2950.0,319.0,852.0,162.0,160.0,0.0,4.0
6,42,1.0,3.0,3.0,4445.0,379.0,1424.0,352.0,237.0,0.0,2.0
6,44,27.0,13.0,109.0,3781.0,188.0,303.0,87.0,125.0,0.0,4.0
6,46,2.0,10.0,1.0,2151.0,269.0,354.0,35.0,240.0,0.0,1.0
6,47,145.0,1.0,2.0,2019.0,276.0,4894.0,208.0,394.0,4.0,0.0
6,48,127.0,2.0,156.0,1985.0,139.0,1339.0,267.0,141.0,0.0,3.0
6,49,1.0,1.0,89.0,2331.0,173.0,1043.0,417.0,167.0,2.0,3.0
6,50,0.0,1.0,78.0,4543.0,254.0,1126.0,131.0,649.0,5.0,2.0
6,51,1.0,1.0,208.0,1638.0,1071.0,928.0,136.0,215.0,0.0,1.0
6,52,1.0,4.0,22.0,3043.0,264.0,559.0,220.0,264.0,0.0,3.0
6,53,29.0,1.0,1.0,2656.0,390.0,321.0,612.0,33.0,0.0,4.0
6,54,119.0,1.0,3.0,1324.0,291.0,356.0,159.0,233.0,0.0,1.0
6,56,65.0,1.0,13.0,2801.0,248.0,920.0,982.0,104.0,0.0,4.0
6,57,0.0,1.0,12.0,1454.0,387.0,436.0,13.0,0.0,0.0,3.0
6,59,6.0,1.0,3.0,3571.0,211.0,871.0,237.0,167.0,0.0,2.0
6,60,14.0,3.0,1.0,3095.0,416.0,633.0,79.0,317.0,0.0,1.0
6,61,53.0,2.0,96.0,1490.0,226.0,1739.0,535.0,378.0,1.0,2.0
6,63,1.0,2.0,3.0,2936.0,400.0,520.0,330.0,216.0,14.0,1.0
6,64,5.0,2.0,22.0,1778.0,366.0,544.0,178.0,200.0,0.0,2.0
6,65,1.0,45.0,63.0,2505.0,438.0,1184.0,161.0,29.0,0.0,2.0
6,66,2.0,3.0,7.0,1127.0,47.0,2293.0,582.0,217.0,0.0,3.0
6,67,1.0,1.0,21.0,3552.0,269.0,3668.0,139.0,436.0,0.0,3.0
6,68,1.0,1.0,68.0,2178.0,234.0,317.0,224.0,120.0,0.0,4.0
6,69,13.0,2.0,51.0,3497.0,313.0,1100.0,351.0,538.0,0.0,2.0
6,70,1.0,1.0,396.0,2474.0,470.0,414.0,84.0,37.0,0.0,4.0
6,72,2.0,6.0,3.0,3777.0,365.0,1420.0,322.0,259.0,0.0,3.0
6,73,0.0,1.0,2.0,2688.0,450.0,476.0,2733.0,0.0,0.0,2.0
6,74,22.0,1.0,122.0,1623.0,697.0,834.0,791.0,165.0,0.0,2.0
6,75,1.0,1.0,2.0,1826.0,222.0,830.0,54.0,139.0,0.0,2.0
6,76,2.0,1.0,1.0,3595.0,285.0,1639.0,115.0,213.0,5.0,2.0
6,78,26.0,1.0,658.0,2404.0,279.0,481.0,143.0,126.0,0.0,3.0
6,79,1.0,2.0,8.0,4075.0,199.0,436.0,542.0,114.0,107.0,3.0
6,80,1.0,1.0,84.0,2301.0,209.0,4763.0,120.0,414.0,0.0,3.0
6,81,22.0,4.0,129.0,1989.0,186.0,591.0,217.0,115.0,0.0,3.0
6,82,10.0,0.0,8.0,1814.0,180.0,1261.0,239.0,227.0,0.0,2.0
6,83,1.0,1.0,6.0,2255.0,172.0,788.0,116.0,41.0,0.0,2.0
6,85,2.0,1.0,1.0,3874.0,401.0,746.0,80.0,203.0,28.0,5.0
6,86,4.0,3.0,184.0,4528.0,307.0,318.0,158.0,66.0,20.0,4.0
6,87,9.0,4.0,0.0,4146.0,309.0,466.0,154.0,141.0,1.0,3.0
6,88,1.0,2.0,5.0,2920.0,301.0,1590.0,440.0,71.0,0.0,3.0
6,89,0.0,1.0,73.0,4200.0,1162.0,4538.0,17.0,2.0,0.0,1.0
6,90,1.0,1.0,5.0,588.0,65.0,995.0,356.0,34.0,0.0,4.0
6,91,9.0,4.0,2.0,2495.0,161.0,756.0,408.0,44.0,0.0,3.0
6,92,1.0,8.0,2.0,3033.0,357.0,752.0,64.0,288.0,0.0,1.0
6,93,1.0,309.0,281.0,2193.0,226.0,446.0,191.0,640.0,0.0,2.0
6,94,10.0,5.0,62.0,3244.0,207.0,920.0,145.0,81.0,0.0,3.0
6,95,3.0,3.0,1.0,3202.0,404.0,514.0,188.0,72.0,1.0,4.0
6,96,2.0,1.0,2.0,3576.0,268.0,303.0,72.0,139.0,0.0,3.0
6,97,1.0,1.0,5.0,1663.0,337.0,788.0,94.0,225.0,1.0,1.0
6,98,1.0,2.0,10.0,2812.0,336.0,761.0,24.0,0.0,2.0,4.0
6,99,11.0,3.0,215.0,2952.0,194.0,797.0,210.0,123.0,0.0,2.0
6,102,2.0,11.0,245.0,785.0,1.0,570.0,115.0,48.0,0.0,2.0
6,104,2.0,3.0,8.0,1048.0,35.0,479.0,94.0,68.0,1.0,3.0
