Sesion,Id,Study,Deeds,Texteditor,Diagram,Properties,Other,Blank,Aulaweb,Fsm,Nota
5,19,0.0,1.0,57.0,22.973000000000003,3.5439999999999996,5.882000000000001,1.476,0.0,0.0,4.0
5,20,64.0,2.0,7.0,14.394,4.115,3.991,3.8080000000000003,3.737,0.0,3.5
5,22,5.0,59.0,68.0,19.840999999999998,3.333,4.58,2.4290000000000003,3.6,0.0,4.0
5,23,3.0,6.0,3.0,16.945999999999998,6.167000000000001,6.897,3.9139999999999997,16.224,0.0,3.5
5,24,1.0,2.0,3.0,9.029,5.636,7.968999999999999,4.343,8.722000000000001,0.0,3.5
5,27,13.0,1.0,91.0,19.558,4.128,37.89,3.4139999999999997,4.333,0.0,4.0
5,28,13.0,1.0,1.0,17.203,7.281000000000001,3.8760000000000003,3.182,5.021,0.0,4.0
5,29,1.0,1.0,31.0,18.148,4.2219999999999995,3.665,1.9709999999999999,2.439,0.0,4.0
5,30,6.0,3.0,212.0,16.551,10.065,5.996,1.903,30.087,4.0,4.0
5,31,2.0,17.0,1.0,19.802,3.333,6.877000000000001,3.355,3.29,0.0,3.0
5,32,1.0,37.0,14.0,29.763,4.593,4.039,2.239,3.217,0.0,4.0
5,34,2.0,3.0,599.0,12.600999999999999,6.797000000000001,5.922000000000001,11.0,4.957,0.0,3.0
5,35,10.0,1.0,133.0,11.940999999999999,6.07,4.763999999999999,8.75,4.489,0.0,3.5
5,36,5.0,2.0,68.0,17.675,6.167000000000001,5.419,1.4709999999999999,4.667,0.0,4.0
5,37,2.0,10.0,150.0,19.534000000000002,11.769,5.362,4.861000000000001,2.042,0.0,3.5
5,38,11.0,6.0,7.0,10.985,2.231,10.484000000000002,7.55,8.167,0.0,3.5
5,39,5.0,4.0,307.0,23.221,8.698,10.585999999999999,2.6489999999999996,3.0,1.0,3.5
5,40,27.0,1.0,3.0,15.279000000000002,4.7,4.7,1.767,4.571000000000001,0.0,2.5
5,41,51.0,3.0,1.0,19.281,4.37,6.877999999999999,4.263,4.103,0.0,4.0
5,42,1.0,3.0,3.0,21.473000000000003,3.907,18.494,3.556,3.823,0.0,4.0
5,44,27.0,13.0,109.0,17.265,3.76,2.278,3.1069999999999998,3.543,0.0,4.0
5,45,2.0,2.0,1.0,19.15,4.6,10.016,6.438,10.086,0.0,2.5
5,47,145.0,1.0,2.0,16.686,5.75,20.629,3.6489999999999996,6.678,4.0,2.5
5,48,1.0,2.0,156.0,17.412,3.861,8.462,4.603,6.13,0.0,4.0
5,49,1.0,1.0,89.0,15.966,3.264,5.586,4.17,3.795,0.0,3.5
5,50,1.0,1.0,78.0,28.394000000000002,3.735,8.281,3.714,11.386,0.0,3.5
5,51,1.0,1.0,208.0,12.898,12.904000000000002,5.11,2.0,2.945,0.0,4.0
5,52,1.0,4.0,22.0,18.901,7.542999999999999,4.761,3.0989999999999998,11.478,0.0,4.0
5,53,29.0,1.0,1.0,23.928,6.5,3.551,3.755,3.3,0.0,3.5
5,54,119.0,1.0,3.0,12.854000000000001,8.314,6.103,2.65,4.957,0.0,3.5
5,55,23.0,1.0,7.0,19.739,48.467,4.417,13.515,3.286,0.0,4.0
5,56,65.0,1.0,13.0,20.007,5.277,4.2589999999999995,7.013999999999999,3.1519999999999997,0.0,3.0
5,59,6.0,1.0,3.0,26.066,7.276,5.917999999999999,4.232,4.771,0.0,3.5
5,60,14.0,3.0,1.0,20.362000000000002,5.622000000000001,5.694,2.135,6.34,0.0,3.5
5,61,53.0,2.0,96.0,9.933,4.346,12.58,5.095,7.269,1.0,3.5
5,63,1.0,2.0,79.0,16.971,5.479,6.16,3.708,3.2239999999999998,0.0,3.5
5,64,4.0,2.0,1.0,16.774,10.167,7.657,3.574,8.142999999999999,0.0,3.5
5,65,1.0,45.0,63.0,12.043,4.252,10.147,5.0,1.933,0.0,3.5
5,66,2.0,3.0,7.0,12.954,2.35,9.062999999999999,7.098,3.444,0.0,3.0
5,67,1.0,1.0,21.0,26.909000000000002,3.5869999999999997,12.732999999999999,3.556,5.754,0.0,4.0
5,68,1.0,1.0,68.0,17.565,6.324,4.716,2.575,3.051,0.0,4.0
5,69,16.0,2.0,51.0,28.901,6.66,11.957,20.647,8.406,0.0,4.0
5,70,1.0,1.0,396.0,20.114,6.026,4.204,4.421,3.364,0.0,4.0
5,71,3.0,4.0,9.0,13.295,2.5780000000000003,8.863,3.068,3.0,0.0,3.5
5,72,2.0,6.0,3.0,26.787,4.4510000000000005,5.6129999999999995,4.0760000000000005,3.5,0.0,3.5
5,74,5.0,1.0,122.0,10.019,6.615,6.645,4.6530000000000005,3.056,0.0,4.0
5,75,1.0,1.0,2.0,15.878,7.655,5.671,2.455,3.861,0.0,4.0
5,76,2.0,1.0,1.0,16.049,3.904,8.277999999999999,2.3,5.071000000000001,5.0,4.0
5,78,26.0,1.0,658.0,21.088,6.805,4.147,3.109,3.0,0.0,4.0
5,79,1.0,2.0,8.0,25.955,5.105,3.1910000000000003,17.484,3.8,0.0,4.0
5,80,1.0,1.0,84.0,15.76,4.098,23.789,2.609,11.189,0.0,4.0
5,81,22.0,4.0,129.0,16.855999999999998,4.65,5.523,6.382000000000001,2.5,0.0,4.0
5,82,10.0,3.0,8.0,10.078,5.625,6.8260000000000005,2.867,3.548,0.0,3.5
5,83,1.0,1.0,6.0,15.445,4.41,4.402,2.698,1.864,0.0,4.0
5,85,2.0,1.0,1.0,22.136999999999997,3.8169999999999997,3.3760000000000003,2.424,4.721,0.0,4.0
5,86,3.0,3.0,184.0,29.026,5.386,3.16,2.2569999999999997,2.385,0.0,4.0
5,87,38.0,4.0,99.0,17.948,4.984,5.8229999999999995,4.026,3.065,0.0,3.5
5,88,1.0,2.0,5.0,19.864,5.19,16.02,4.0,2.84,0.0,4.0
5,89,0.0,1.0,73.0,70.0,10.283,24.011,3.4,2.0,0.0,2.5
5,90,1.0,1.0,12.0,6.607,3.095,4.774,8.279,2.615,0.0,3.5
5,91,9.0,4.0,2.0,19.96,4.025,6.0,4.473,4.4,0.0,4.0
5,92,1.0,5.0,2.0,29.735,6.051,6.367999999999999,3.2,6.4,0.0,4.0
5,93,1.0,309.0,281.0,20.886,5.947,4.353,3.237,35.556,0.0,4.0
5,94,10.0,5.0,62.0,19.902,3.764,7.077000000000001,3.0210000000000004,2.613,0.0,4.0
5,95,3.0,3.0,1.0,18.947,4.375,3.917,4.585,1.8,1.0,3.0
5,96,1.0,1.0,2.0,22.35,4.873,4.243,1.895,4.343999999999999,0.0,4.0
5,98,1.0,2.0,10.0,30.237,7.149,8.953,3.0,0.0,2.0,4.0
5,99,11.0,3.0,215.0,19.812,3.7310000000000003,4.6610000000000005,5.122000000000001,2.929,0.0,3.5
5,100,6.0,1.0,17.0,17.25,2.435,6.638,4.803,4.212,0.0,4.0
5,101,2.0,14.0,16.0,16.655,1.1,6.108,4.727,5.367000000000001,0.0,3.5
5,102,0.0,11.0,245.0,10.329,1.0,4.845,1.9,6.0,0.0,3.5
5,103,6.0,4.0,16.0,13.948,2.0,7.596,5.229,4.19,0.0,3.5
5,104,2.0,3.0,8.0,15.642000000000001,1.75,6.419,3.3569999999999998,3.4,0.0,4.0
6,1,6.0,3.0,48.0,17.298,4.904,3.057,2.765,2.1109999999999998,0.0,2.25
6,2,4.0,1.0,124.0,15.514000000000001,6.0,4.906000000000001,2.775,2.37,0.0,1.0
6,4,20.0,85.0,151.0,18.913,8.302,3.773,6.8020000000000005,4.2,120.0,2.75
6,5,1.0,1.0,6.0,13.686,3.623,5.0,2.123,4.258,0.0,2.75
6,6,1.0,1.0,8.0,11.372,4.6,3.8819999999999997,4.75,7.15,0.0,3.0
6,7,1.0,3.0,110.0,18.619,5.905,7.037999999999999,3.667,40.13,0.0,2.0
6,9,7.0,96.0,13.0,21.146,7.909,6.375,9.4,3.4,0.0,2.0
6,10,3.0,26.0,9.0,15.185,4.81,3.9589999999999996,3.4,3.2439999999999998,0.0,3.0
6,11,4.0,1.0,5.0,11.65,4.829,5.1160000000000005,5.531000000000001,4.583,48.0,1.5
6,12,4.0,133.0,112.0,15.977,9.727,4.885,8.302999999999999,5.0280000000000005,0.0,2.0
6,13,53.0,7.0,1.0,28.448,5.675,2.667,6.92,2.938,0.0,3.0
6,14,9.0,48.0,18.0,15.87,10.765,7.31,3.1180000000000003,3.0,0.0,2.75
6,15,36.0,1.0,7.0,12.73,4.405,12.255,4.935,7.941,0.0,2.0
6,16,77.0,1.0,2.0,10.06,5.767,7.627999999999999,3.233,2.818,0.0,2.0
6,17,63.0,2.0,73.0,31.098000000000003,16.649,6.525,5.152,5.933,4.0,4.0
6,18,8.0,1.0,3.0,9.829,28.778000000000002,4.445,5.657,2.571,0.0,3.0
6,19,0.0,1.0,57.0,22.973000000000003,3.5439999999999996,5.882000000000001,1.476,0.0,0.0,1.5
6,20,64.0,0.0,7.0,14.394,4.115,3.9819999999999998,3.8080000000000003,3.737,0.0,2.0
6,24,1.0,2.0,3.0,9.029,5.636,7.968999999999999,4.343,8.722000000000001,0.0,3.0
6,25,10.0,6.0,1.0,33.444,9.92,4.016,4.457,4.3180000000000005,0.0,2.25
6,27,13.0,1.0,91.0,19.558,4.128,37.216,3.4139999999999997,4.333,0.0,1.75
6,28,13.0,1.0,18.0,17.203,7.281000000000001,3.8539999999999996,3.125,4.938,108.0,3.0
6,29,2.0,1.0,31.0,18.148,4.164,3.667,1.9709999999999999,2.439,11.0,3.75
6,30,2.0,3.0,212.0,16.551,10.065,5.941,1.903,29.886,3.0,2.75
6,32,1.0,37.0,14.0,29.763,4.593,4.039,2.239,3.217,0.0,3.5
6,34,2.0,3.0,599.0,12.600999999999999,6.797000000000001,5.922000000000001,11.0,4.957,0.0,1.25
6,35,10.0,1.0,133.0,11.940999999999999,6.07,4.763999999999999,8.75,4.489,0.0,1.5
6,36,5.0,2.0,68.0,17.675,6.167000000000001,5.419,1.4709999999999999,4.667,0.0,2.75
6,37,2.0,10.0,150.0,19.534000000000002,11.769,5.362,4.861000000000001,2.042,0.0,3.0
6,38,11.0,6.0,7.0,10.985,2.231,10.409,7.55,8.082,0.0,3.0
6,39,5.0,4.0,307.0,23.221,8.698,10.577,2.622,3.0,1.0,2.5
6,41,51.0,3.0,1.0,19.281,4.37,6.871,4.154,4.103,0.0,3.25
6,42,1.0,3.0,3.0,21.473000000000003,3.907,18.494,3.556,3.823,0.0,1.5
6,44,27.0,13.0,109.0,17.265,3.76,2.278,3.1069999999999998,3.378,0.0,3.0
6,46,2.0,10.0,1.0,14.633,4.981,5.446000000000001,2.333,5.854,0.0,1.0
6,47,145.0,1.0,2.0,16.686,5.75,20.563000000000002,3.5860000000000003,6.678,4.0,0.25
6,48,127.0,2.0,156.0,17.412,3.861,8.369,4.603,6.13,0.0,2.5
6,49,1.0,1.0,89.0,15.966,3.264,5.577999999999999,4.129,3.795,2.0,2.75
6,50,0.0,1.0,78.0,28.394000000000002,3.735,8.101,3.639,11.386,5.0,1.5
6,51,1.0,1.0,208.0,12.898,12.904000000000002,5.071000000000001,2.0,2.945,0.0,0.5
6,52,1.0,4.0,22.0,18.901,7.542999999999999,4.697,3.0989999999999998,11.478,0.0,2.25
6,53,29.0,1.0,1.0,23.928,6.5,3.5669999999999997,3.7319999999999998,3.3,0.0,3.0
6,54,119.0,1.0,3.0,12.854000000000001,8.314,5.933,2.65,4.957,0.0,0.75
6,56,65.0,1.0,13.0,20.007,5.277,4.2589999999999995,7.013999999999999,3.1519999999999997,0.0,3.0
6,57,0.0,1.0,12.0,17.732,6.343999999999999,14.533,1.857,0.0,0.0,2.75
6,59,6.0,1.0,3.0,26.066,7.276,5.846,4.232,4.771,0.0,2.0
6,60,14.0,3.0,1.0,20.362000000000002,5.622000000000001,5.652,2.079,6.34,0.0,1.0
6,61,53.0,2.0,96.0,9.933,4.346,12.421,5.095,7.269,1.0,1.5
6,63,1.0,2.0,3.0,16.971,5.479,6.8420000000000005,3.667,3.2239999999999998,14.0,1.0
6,64,5.0,2.0,22.0,16.774,10.167,7.556,3.633,8.696,0.0,1.5
6,65,1.0,45.0,63.0,12.043,4.252,10.033999999999999,4.879,1.933,0.0,1.5
6,66,2.0,3.0,7.0,12.954,2.35,9.062999999999999,7.098,3.444,0.0,2.25
6,67,1.0,1.0,21.0,26.909000000000002,3.5869999999999997,12.692,3.475,5.813,0.0,2.75
6,68,1.0,1.0,68.0,17.565,6.324,4.593999999999999,2.575,3.0,0.0,3.0
6,69,13.0,2.0,51.0,28.901,6.66,11.828,20.647,8.406,0.0,2.0
6,70,1.0,1.0,396.0,20.114,6.026,4.14,4.421,3.364,0.0,3.25
6,72,2.0,6.0,3.0,26.787,4.4510000000000005,5.6129999999999995,4.0760000000000005,3.5,0.0,2.75
6,73,0.0,1.0,2.0,19.2,6.164,5.289,25.305999999999997,0.0,0.0,2.0
6,74,22.0,1.0,122.0,10.019,6.638,6.619,4.6530000000000005,3.056,0.0,1.75
6,75,1.0,1.0,2.0,15.878,7.655,5.646,2.3480000000000003,3.861,0.0,2.0
6,76,2.0,1.0,1.0,16.049,3.904,8.277999999999999,2.3,5.071000000000001,5.0,2.0
6,78,26.0,1.0,658.0,21.088,6.805,4.147,3.109,3.0,0.0,2.75
6,79,1.0,2.0,8.0,25.955,4.975,3.159,17.484,3.8,107.0,2.75
6,80,1.0,1.0,84.0,15.76,4.098,23.579,2.609,11.189,0.0,2.5
6,81,22.0,4.0,129.0,16.855999999999998,4.65,5.523,6.382000000000001,2.5,0.0,2.75
6,82,10.0,0.0,8.0,10.078,5.625,6.816,2.845,3.603,0.0,1.5
6,83,1.0,1.0,6.0,15.445,4.41,4.402,2.698,1.864,0.0,2.0
6,85,2.0,1.0,1.0,22.136999999999997,3.783,3.3760000000000003,2.424,4.721,28.0,4.0
6,86,4.0,3.0,184.0,29.026,5.292999999999999,3.1489999999999996,2.2569999999999997,2.444,20.0,3.25
6,87,9.0,4.0,0.0,17.948,4.984,5.752999999999999,3.949,3.065,1.0,2.25
6,88,1.0,2.0,5.0,19.864,5.19,15.743,3.964,2.84,0.0,2.75
6,89,0.0,1.0,73.0,70.0,10.283,24.011,3.4,2.0,0.0,0.5
6,90,1.0,1.0,5.0,6.607,3.095,4.716,8.279,2.615,0.0,3.0
6,91,9.0,4.0,2.0,19.96,4.025,6.0,4.387,4.4,0.0,2.25
6,92,1.0,4.0,2.0,29.735,6.051,6.372999999999999,3.048,6.4,0.0,1.0
6,93,1.0,309.0,281.0,20.886,5.947,4.288,3.1830000000000003,35.556,0.0,1.5
6,94,10.0,5.0,62.0,19.902,3.764,7.077000000000001,3.0210000000000004,2.613,0.0,2.75
6,95,3.0,3.0,1.0,18.947,4.391,4.213,4.585,1.8,1.0,3.25
6,96,2.0,1.0,2.0,22.35,4.873,4.208,1.895,4.343999999999999,0.0,2.25
6,97,1.0,1.0,5.0,19.337,8.425,7.88,2.136,4.018,1.0,0.5
6,98,1.0,2.0,10.0,30.237,7.149,8.953,3.0,0.0,2.0,3.0
6,99,11.0,3.0,215.0,19.812,3.7310000000000003,4.6610000000000005,5.122000000000001,2.929,0.0,1.5
6,102,2.0,11.0,245.0,10.329,1.0,4.79,1.885,6.0,0.0,2.0
6,104,2.0,3.0,8.0,15.642000000000001,1.75,6.3870000000000005,3.241,3.4,1.0,2.75
