session,student_Id,exercise,activity,start_time,end_time,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
3,30, Es_3_2, Properties, 23.10.2014 14:16:21, 23.10.2014 14:16:22,62,0,0,2,0,95,0
3,30, Es_3_2, Deeds_Es_3_2, 23.10.2014 14:16:23, 23.10.2014 14:17:1,208030,0,0,34,2,1177,0
3,30, Es_3_2, TextEditor_Es_3_2, 23.10.2014 14:17:2, 23.10.2014 14:17:9,1283,0,0,6,2,253,2
3,30, Es_3_1, Deeds_Es_3_1, 23.10.2014 14:17:10, 23.10.2014 14:17:11,0,0,0,2,0,82,0
3,30, Es_3_1, Diagram, 23.10.2014 14:17:12, 23.10.2014 14:17:14,2,0,0,4,0,143,0
3,30, Es_3_1, Diagram, 23.10.2014 14:17:15, 23.10.2014 14:17:16,31,0,0,3,0,99,0
3,30, Es_3_1, Diagram, 23.10.2014 14:17:17, 23.10.2014 14:17:20,110,0,0,5,0,187,0
3,30, Es_3_1, Deeds_Es_3_1, 23.10.2014 14:17:21, 23.10.2014 14:17:22,31,0,0,2,0,105,0
3,30, Es_3_2, TextEditor_Es_3_2, 23.10.2014 14:17:23, 23.10.2014 14:18:0,60213,0,0,30,4,1295,40
3,30, Es_3_1, Deeds_Es_3_1, 23.10.2014 14:18:1, 23.10.2014 14:18:3,0,0,0,2,0,130,0
3,30, Es_3_1, Other, 23.10.2014 14:18:5, 23.10.2014 14:18:6,156,0,0,2,0,64,0
3,31, Es, Other, 23.10.2014 11:23:27, 23.10.2014 11:23:28,0,0,0,0,0,18,0
3,31, Es, Aulaweb, 23.10.2014 11:23:29, 23.10.2014 11:23:30,125,0,0,2,0,29,0
3,31, Es, Blank, 23.10.2014 11:23:31, 23.10.2014 11:23:31,0,0,0,1,0,31,0
3,31, Es, Other, 23.10.2014 11:23:33, 23.10.2014 11:23:33,0,0,0,1,0,19,0
3,31, Es, Blank, 23.10.2014 11:23:34, 23.10.2014 11:23:34,0,0,0,1,0,43,0
3,31, Es, Aulaweb, 23.10.2014 11:23:35, 23.10.2014 11:23:35,0,0,0,1,0,22,0
3,31, Es, Blank, 23.10.2014 11:23:36, 23.10.2014 11:23:36,0,0,0,3,0,21,0
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:23:37, 23.10.2014 11:23:38,906,0,0,1,0,39,0
3,31, Es_3_1, Blank, 23.10.2014 11:23:39, 23.10.2014 11:23:40,16,0,0,2,0,54,0
3,31, Es_3_1, Aulaweb, 23.10.2014 11:23:41, 23.10.2014 11:23:42,48,0,0,2,0,56,0
3,31, Es_3_1, Other, 23.10.2014 11:23:43, 23.10.2014 11:23:45,688,0,0,2,0,75,0
3,31, Es_3_1, Aulaweb, 23.10.2014 11:23:46, 23.10.2014 11:23:47,78,0,0,4,0,50,0
3,31, Es_3_1, Deeds, 23.10.2014 11:23:48, 23.10.2014 11:23:50,2062,0,0,0,0,44,0
3,31, Es_3_1, Blank, 23.10.2014 11:23:51, 23.10.2014 11:23:51,0,0,0,2,0,25,0
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:23:52, 23.10.2014 11:23:54,562,0,0,6,0,75,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:23:55, 23.10.2014 11:23:56,16,0,0,0,0,37,0
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:23:57, 23.10.2014 11:23:57,0,0,0,2,0,38,0
3,31, Es_3_1, Blank, 23.10.2014 11:23:58, 23.10.2014 11:24:1,531,0,0,5,0,144,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:24:2, 23.10.2014 11:24:33,164780,0,0,13,8,733,0
3,31, Es_3_1, Blank, 23.10.2014 11:24:34, 23.10.2014 11:24:34,0,0,0,3,0,31,0
3,31, Es_3_1, Other, 23.10.2014 11:24:35, 23.10.2014 11:24:37,30,0,0,1,0,61,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:24:38, 23.10.2014 11:28:25,8255950,0,0,130,42,4010,0
3,31, Es_3_1, Properties, 23.10.2014 11:28:26, 23.10.2014 11:28:28,32,0,0,2,0,126,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:28:29, 23.10.2014 11:34:31,34942589,0,0,218,50,5027,2
3,31, Es_3_1, Properties, 23.10.2014 11:34:32, 23.10.2014 11:34:33,0,0,0,2,0,71,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:34:34, 23.10.2014 11:39:38,33687297,0,0,114,30,3611,0
3,31, Es_3_1, Properties, 23.10.2014 11:39:39, 23.10.2014 11:39:40,0,0,0,4,0,83,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:39:41, 23.10.2014 11:40:6,100405,0,0,12,0,370,0
3,31, Es_3_1, Other, 23.10.2014 11:40:7, 23.10.2014 11:40:26,162797,0,0,2,0,122,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:40:27, 23.10.2014 11:40:56,30528,0,0,28,8,836,0
3,31, Es_3_1, Properties, 23.10.2014 11:40:57, 23.10.2014 11:40:57,0,0,0,2,0,21,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:40:58, 23.10.2014 11:41:35,186492,0,0,24,6,987,0
3,31, Es_3_1, Properties, 23.10.2014 11:41:36, 23.10.2014 11:41:36,0,0,0,2,0,37,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:41:37, 23.10.2014 11:44:12,10007856,0,0,18,2,709,0
3,31, Es_3_1, Aulaweb, 23.10.2014 11:44:13, 23.10.2014 11:44:16,46,0,0,6,0,94,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:44:17, 23.10.2014 11:44:32,6025,0,0,14,2,452,0
3,31, Es_3_1, Properties, 23.10.2014 11:44:33, 23.10.2014 11:44:33,0,0,0,2,0,46,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:44:34, 23.10.2014 11:44:51,28622,0,0,16,0,326,0
3,31, Es_3_1, Blank, 23.10.2014 11:44:52, 23.10.2014 11:44:52,0,0,0,2,0,18,0
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:44:53, 23.10.2014 11:45:17,132567,0,0,8,0,216,0
3,31, Es_3_1, TextEditor, 23.10.2014 11:45:18, 23.10.2014 11:45:33,72416,0,0,6,0,235,0
3,31, Es_3_1, Other, 23.10.2014 11:45:34, 23.10.2014 11:45:47,28130,0,0,8,0,199,10
3,31, Es_3_1, TextEditor, 23.10.2014 11:45:48, 23.10.2014 11:45:56,6766,0,0,4,0,229,0
3,31, Es_3_1, Other, 23.10.2014 11:45:57, 23.10.2014 11:46:3,4297,0,0,2,0,77,0
3,31, Es_3_1, TextEditor, 23.10.2014 11:46:4, 23.10.2014 11:46:15,11685,0,0,2,0,304,0
3,31, Es_3_1, Other, 23.10.2014 11:46:16, 23.10.2014 11:47:37,949501,0,0,100,0,1087,135
3,31, Es_3_1, TextEditor, 23.10.2014 11:47:38, 23.10.2014 11:55:10,24370969,0,0,298,2,5889,354
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:55:11, 23.10.2014 11:55:14,282,0,0,2,0,134,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:55:15, 23.10.2014 11:55:55,74572,0,0,38,2,1294,0
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:55:56, 23.10.2014 11:55:56,0,0,0,2,0,0,0
3,31, Es_3_1, TextEditor, 23.10.2014 11:55:57, 23.10.2014 11:56:43,130960,0,0,26,2,1258,6
3,31, Es_3_1, Other, 23.10.2014 11:56:44, 23.10.2014 11:56:45,0,0,0,4,0,52,0
3,31, Es_3_1, TextEditor, 23.10.2014 11:56:46, 23.10.2014 11:57:9,117071,0,0,6,0,148,12
3,31, Es_3_1, Other, 23.10.2014 11:57:10, 23.10.2014 11:57:10,0,0,0,3,0,11,0
3,31, Es_3_1, TextEditor, 23.10.2014 11:57:11, 23.10.2014 11:59:27,1356679,0,0,103,2,3187,36
3,31, Es_3_1, Blank, 23.10.2014 11:59:28, 23.10.2014 11:59:32,1984,0,0,2,0,45,0
3,31, Es_3_1, Study_Es_3_1, 23.10.2014 11:59:33, 23.10.2014 11:59:36,109,0,0,2,0,119,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:59:37, 23.10.2014 11:59:39,32,0,0,4,0,77,0
3,31, Es_3_1, Blank, 23.10.2014 11:59:40, 23.10.2014 11:59:40,0,0,0,1,0,43,0
3,31, Es_3_1, Other, 23.10.2014 11:59:41, 23.10.2014 11:59:42,156,0,0,1,0,46,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 11:59:43, 23.10.2014 11:59:44,173,0,0,2,0,32,0
3,31, Es_3_1, Diagram, 23.10.2014 11:59:45, 23.10.2014 11:59:56,43720,0,0,5,0,102,0
3,31, Es_3_1, Diagram, 23.10.2014 11:59:57, 23.10.2014 12:0:2,11205,0,0,1,0,14,0
3,31, Es_3_1, Diagram, 23.10.2014 12:0:3, 23.10.2014 12:0:18,47224,0,0,8,0,297,0
3,31, Es_3_1, TextEditor, 23.10.2014 12:0:19, 23.10.2014 12:2:22,1070018,0,0,231,0,3353,4
3,31, Es_3_1, Other, 23.10.2014 12:2:23, 23.10.2014 12:2:24,16,0,0,5,0,80,0
3,31, Es_3_1, TextEditor, 23.10.2014 12:2:25, 23.10.2014 12:4:11,902837,0,0,72,2,2919,34
3,31, Es_3_1, Other, 23.10.2014 12:4:12, 23.10.2014 12:4:12,0,0,0,2,0,15,0
3,31, Es_3_1, TextEditor, 23.10.2014 12:4:14, 23.10.2014 12:4:43,28699,0,0,16,0,1031,4
3,31, Es_3_1, Other, 23.10.2014 12:4:44, 23.10.2014 12:4:44,0,0,0,2,0,18,0
3,31, Es_3_1, TextEditor, 23.10.2014 12:4:45, 23.10.2014 12:6:37,1590853,0,0,68,0,2943,38
3,31, Es_3_1, Other, 23.10.2014 12:6:38, 23.10.2014 12:7:14,161033,0,0,12,0,242,94
3,31, Es_3_1, TextEditor, 23.10.2014 12:7:15, 23.10.2014 12:7:16,1016,0,0,0,0,0,4
3,31, Es_3_1, TextEditor_Es_3_1, 23.10.2014 12:7:17, 23.10.2014 12:7:21,3218,0,0,1,0,43,0
3,31, Es_3_1, Diagram, 23.10.2014 12:7:22, 23.10.2014 12:7:24,62,0,0,1,0,76,0
3,31, Es_3_1, Deeds_Es_3_1, 23.10.2014 12:7:25, 23.10.2014 12:7:59,544715,0,0,2,0,95,0
3,31, Es_3_1, Other, 23.10.2014 12:8:0, 23.10.2014 12:8:5,1689,0,0,6,0,153,0
3,31, Es_3_1, Aulaweb, 23.10.2014 12:8:6, 23.10.2014 12:8:12,626,0,0,4,0,158,0
3,31, Es_3_1, Other, 23.10.2014 12:8:13, 23.10.2014 12:8:13,0,0,0,2,0,0,0
3,31, Es_3_1, Other, 23.10.2014 12:8:14, 23.10.2014 12:8:21,3516,0,0,12,0,46,23
3,31, Es_3_1, Other, 23.10.2014 12:8:22, 23.10.2014 12:8:28,733,0,0,4,0,213,1
3,31, Es_3_1, Other, 23.10.2014 12:8:29, 23.10.2014 12:8:29,0,0,0,4,0,5,0
3,31, Es_3_1, Other, 23.10.2014 12:8:30, 23.10.2014 12:8:39,8456,0,0,10,0,122,0
3,31, Es_3_1, Aulaweb, 23.10.2014 12:8:40, 23.10.2014 12:8:40,0,0,0,2,0,43,0
3,31, Es_3_1, Other, 23.10.2014 12:8:41, 23.10.2014 12:8:41,0,0,0,2,0,36,0
3,31, Es_3_2, Study_Es_3_2, 23.10.2014 12:8:42, 23.10.2014 12:10:3,2767835,0,0,18,0,480,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:10:4, 23.10.2014 12:11:19,2373662,0,0,4,0,200,0
3,31, Es_3_2, Blank, 23.10.2014 12:11:20, 23.10.2014 12:11:20,0,0,0,2,0,21,0
3,31, Es_3_2, Study_Es_3_2, 23.10.2014 12:11:21, 23.10.2014 12:15:48,31354538,0,0,24,0,758,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:15:49, 23.10.2014 12:18:30,7914579,0,0,36,4,1193,0
3,31, Es_3_2, Blank, 23.10.2014 12:18:31, 23.10.2014 12:18:32,328,0,0,2,0,53,0
3,31, Es_3_2, Study_Es_3_2, 23.10.2014 12:18:33, 23.10.2014 12:28:0,154438232,0,0,2,0,39,48
3,31, Es_3_2, Blank, 23.10.2014 12:28:1, 23.10.2014 12:28:6,2313,0,0,2,0,151,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:28:7, 23.10.2014 12:28:24,91597,0,0,4,0,196,0
3,31, Es_3_2, Other, 23.10.2014 12:28:25, 23.10.2014 12:28:25,0,0,0,4,0,51,0
3,31, Es_3_2, Blank, 23.10.2014 12:28:26, 23.10.2014 12:28:26,0,0,0,2,0,61,0
3,31, Es_3_2, Other, 23.10.2014 12:28:28, 23.10.2014 12:28:28,0,0,0,0,0,57,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:28:29, 23.10.2014 12:37:39,128955455,0,0,70,24,2306,0
3,31, Es_3_2, Properties, 23.10.2014 12:37:40, 23.10.2014 12:37:40,0,0,0,2,0,23,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:37:41, 23.10.2014 12:41:9,15325513,0,0,40,0,1123,0
3,31, Es_3_2, Blank, 23.10.2014 12:41:10, 23.10.2014 12:41:15,3530,0,0,4,0,69,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:41:16, 23.10.2014 12:51:38,110516557,0,0,224,74,7325,0
3,31, Es_3_2, Properties, 23.10.2014 12:51:39, 23.10.2014 12:51:40,15,0,0,2,0,68,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:51:41, 23.10.2014 12:52:58,821890,0,0,54,0,1462,0
3,31, Es_3_2, Blank, 23.10.2014 12:52:59, 23.10.2014 12:52:59,0,0,0,2,0,26,0
3,31, Es_3_2, Study_Es_3_2, 23.10.2014 12:53:0, 23.10.2014 12:53:45,397396,0,0,16,0,689,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:53:46, 23.10.2014 12:53:50,2078,0,0,0,0,127,0
3,31, Es_3_2, Other, 23.10.2014 12:53:51, 23.10.2014 12:53:51,0,0,0,0,0,0,2
3,31, Es_3_2, Other, 23.10.2014 12:53:52, 23.10.2014 12:53:53,15,0,0,0,0,38,6
3,31, Es_3_2, Blank, 23.10.2014 12:53:54, 23.10.2014 12:54:0,15407,0,0,2,0,55,0
3,31, Es_3_2, TextEditor, 23.10.2014 12:54:1, 23.10.2014 12:54:2,31,0,0,2,0,30,0
3,31, Es_3_2, TextEditor, 23.10.2014 12:54:3, 23.10.2014 12:54:6,3000,0,0,6,0,46,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 12:54:7, 23.10.2014 12:54:13,1652,0,0,8,2,269,0
3,31, Es_3_2, TextEditor, 23.10.2014 12:54:14, 23.10.2014 12:54:33,21812,0,0,14,2,551,0
3,31, Es_3_2, Blank, 23.10.2014 12:54:34, 23.10.2014 12:54:34,0,0,0,2,0,35,0
3,31, Es_3_2, Aulaweb, 23.10.2014 12:54:35, 23.10.2014 12:54:41,16358,0,0,2,0,26,0
3,31, Es_3_2, TextEditor, 23.10.2014 12:54:42, 23.10.2014 12:55:33,1204023,0,0,4,0,138,0
3,31, Es_3_2, Other, 23.10.2014 12:55:34, 23.10.2014 12:55:34,0,0,0,0,0,0,4
3,31, Es_3_2, TextEditor, 23.10.2014 12:55:35, 23.10.2014 12:56:27,604058,0,0,8,0,501,36
3,31, Es_3_2, Other, 23.10.2014 12:56:28, 23.10.2014 12:56:29,875,0,0,6,0,27,0
3,31, Es_3_2, TextEditor, 23.10.2014 12:56:30, 23.10.2014 12:57:3,357048,0,0,4,0,246,11
3,31, Es_3_2, Other, 23.10.2014 12:57:4, 23.10.2014 12:57:24,142935,0,0,4,0,95,10
3,31, Es_3_2, TextEditor, 23.10.2014 12:57:25, 23.10.2014 13:2:21,27514986,0,0,12,0,741,572
3,31, Es_3_2, Other, 23.10.2014 13:2:22, 23.10.2014 13:2:42,162414,0,0,4,0,128,10
3,31, Es_3_2, TextEditor, 23.10.2014 13:2:43, 23.10.2014 13:2:43,0,0,0,2,0,4,0
3,31, Es_3_2, Other, 23.10.2014 13:2:44, 23.10.2014 13:2:45,15,0,0,0,0,65,4
3,31, Es_3_2, TextEditor, 23.10.2014 13:2:46, 23.10.2014 13:7:27,13322772,0,0,210,22,5441,28
3,31, Es_3_2, Blank, 23.10.2014 13:7:28, 23.10.2014 13:7:30,0,0,0,4,0,66,0
3,31, Es_3_2, Aulaweb, 23.10.2014 13:7:32, 23.10.2014 13:7:34,750,0,0,2,0,34,0
3,31, Es_3_2, Other, 23.10.2014 13:7:35, 23.10.2014 13:7:35,0,0,0,2,0,34,0
3,31, Es_3_3, Study_Es_3_3, 23.10.2014 13:7:36, 23.10.2014 13:18:4,185136514,0,0,12,0,387,0
3,31, Es_3_3, Blank, 23.10.2014 13:18:5, 23.10.2014 13:18:11,4997,0,0,2,0,179,0
3,31, Es_3_3, Study_Es_3_3, 23.10.2014 13:18:12, 23.10.2014 13:18:18,13501,0,0,4,0,144,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:18:19, 23.10.2014 13:27:28,106194976,0,0,143,54,4595,0
3,31, Es_3_3, Properties, 23.10.2014 13:27:29, 23.10.2014 13:27:29,0,0,0,1,0,45,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:27:30, 23.10.2014 13:31:58,27448676,0,0,118,24,2910,0
3,31, Es_3_3, Properties, 23.10.2014 13:31:59, 23.10.2014 13:31:59,0,0,0,2,0,30,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:32:0, 23.10.2014 13:34:52,12463778,0,0,26,0,463,0
3,31, Es_3_3, Other, 23.10.2014 13:34:53, 23.10.2014 13:34:54,79,0,0,2,0,56,0
3,31, Es_3_3, Blank, 23.10.2014 13:34:55, 23.10.2014 13:34:55,0,0,0,2,0,18,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 13:34:56, 23.10.2014 13:34:56,0,0,0,2,0,18,0
3,31, Es_3_2, Blank, 23.10.2014 13:34:57, 23.10.2014 13:34:57,0,0,0,2,0,11,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:34:58, 23.10.2014 13:34:58,0,0,0,2,0,20,0
3,31, Es_3_3, Blank, 23.10.2014 13:34:59, 23.10.2014 13:34:59,0,0,0,2,0,32,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 13:35:0, 23.10.2014 13:38:44,23792490,0,0,6,0,431,0
3,31, Es_3_2, Blank, 23.10.2014 13:38:45, 23.10.2014 13:38:50,1778,0,0,4,0,109,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:38:51, 23.10.2014 13:47:19,49463257,0,0,212,52,7603,0
3,31, Es_3_3, Properties, 23.10.2014 13:47:20, 23.10.2014 13:47:22,312,0,0,3,0,48,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:47:23, 23.10.2014 13:48:6,727987,0,0,21,0,240,0
3,31, Es_3_3, TextEditor, 23.10.2014 13:48:7, 23.10.2014 13:48:10,1486,0,0,2,0,101,0
3,31, Es_3_3, Blank, 23.10.2014 13:48:11, 23.10.2014 13:48:13,1124,0,0,2,0,77,0
3,31, Es_3_3, Aulaweb, 23.10.2014 13:48:14, 23.10.2014 13:48:16,532,0,0,3,0,61,0
3,31, Es_3_2, Study_Es_3_2, 23.10.2014 13:48:17, 23.10.2014 13:48:51,434551,0,0,5,0,206,0
3,31, Es_3_2, Blank, 23.10.2014 13:48:52, 23.10.2014 13:48:53,407,0,0,2,0,73,0
3,31, Es_3_2, Aulaweb, 23.10.2014 13:48:54, 23.10.2014 13:48:55,32,0,0,3,0,35,0
3,31, Es_3_4, Study_Es_3_4, 23.10.2014 13:48:56, 23.10.2014 13:49:23,236311,0,0,3,0,135,39
3,31, Es_3_4, Blank, 23.10.2014 13:49:24, 23.10.2014 13:49:27,1079,0,0,2,0,88,0
3,31, Es_3_4, TextEditor, 23.10.2014 13:49:28, 23.10.2014 13:49:57,63385,0,0,26,0,772,0
3,31, Es_3_4, Other, 23.10.2014 13:49:59, 23.10.2014 13:50:17,30150,0,0,14,0,465,0
3,31, Es_3_4, TextEditor, 23.10.2014 13:50:18, 23.10.2014 13:53:37,9580781,0,0,72,6,2348,0
3,31, Es_3_4, Other, 23.10.2014 13:53:38, 23.10.2014 13:53:40,124,0,0,4,0,77,0
3,31, Es_3_4, TextEditor, 23.10.2014 13:53:41, 23.10.2014 13:54:20,183577,0,0,36,0,884,0
3,31, Es_3_4, Blank, 23.10.2014 13:54:21, 23.10.2014 13:54:25,907,0,0,5,0,104,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 13:54:26, 23.10.2014 13:54:28,0,0,0,1,2,87,0
3,31, Es_3_2, TextEditor, 23.10.2014 13:54:29, 23.10.2014 13:54:30,0,0,0,2,0,61,0
3,31, Es_3_2, Blank, 23.10.2014 13:54:31, 23.10.2014 13:54:32,156,0,0,2,0,71,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:54:33, 23.10.2014 13:54:37,2112,0,0,2,0,125,0
3,31, Es_3_3, Blank, 23.10.2014 13:54:38, 23.10.2014 13:54:38,0,0,0,3,0,23,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 13:54:39, 23.10.2014 13:55:21,34600,0,0,33,4,1396,16
3,31, Es_3_2, Blank, 23.10.2014 13:55:22, 23.10.2014 13:55:23,0,0,0,2,0,59,0
3,31, Es_3_2, TextEditor, 23.10.2014 13:55:24, 23.10.2014 13:55:38,1841,0,0,10,2,538,0
3,31, Es_3_2, Blank, 23.10.2014 13:55:40, 23.10.2014 13:55:41,828,0,0,2,0,47,0
3,31, Es_3_2, Deeds_Es_3_2, 23.10.2014 13:55:42, 23.10.2014 13:55:44,62,0,0,4,0,76,0
3,31, Es_3_2, Diagram, 23.10.2014 13:55:45, 23.10.2014 13:55:48,16,0,0,4,0,133,0
3,31, Es_3_2, Diagram, 23.10.2014 13:55:49, 23.10.2014 13:55:50,16,0,0,2,0,79,0
3,31, Es_3_2, Diagram, 23.10.2014 13:55:51, 23.10.2014 13:56:0,25451,0,0,6,0,125,0
3,31, Es_3_2, TextEditor, 23.10.2014 13:56:1, 23.10.2014 13:56:27,45106,0,0,16,2,759,0
3,31, Es_3_2, Other, 23.10.2014 13:56:28, 23.10.2014 13:56:47,41273,0,0,0,0,20,70
3,31, Es_3_2, TextEditor, 23.10.2014 13:56:48, 23.10.2014 13:56:51,173,0,0,0,0,79,2
3,31, Es_3_2, TextEditor_Es_3_2, 23.10.2014 13:56:52, 23.10.2014 13:56:55,764,0,0,4,0,104,0
3,31, Es_3_2, TextEditor, 23.10.2014 13:56:56, 23.10.2014 13:57:3,2453,0,0,6,0,145,0
3,31, Es_3_2, Blank, 23.10.2014 13:57:4, 23.10.2014 13:57:7,361,0,0,2,0,89,0
3,31, Es_3_2, TextEditor, 23.10.2014 13:57:8, 23.10.2014 13:57:14,16310,0,0,2,0,48,0
3,31, Es_3_2, Blank, 23.10.2014 13:57:15, 23.10.2014 13:57:16,63,0,0,2,0,75,0
3,31, Es_3_2, Other, 23.10.2014 13:57:17, 23.10.2014 13:57:17,0,0,0,0,0,21,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:57:18, 23.10.2014 13:57:18,0,0,0,2,0,31,0
3,31, Es_3_3, Blank, 23.10.2014 13:57:19, 23.10.2014 13:57:19,0,0,0,3,0,56,0
3,31, Es_3_3, Study_Es_3_3, 23.10.2014 13:57:20, 23.10.2014 13:57:21,15,0,0,1,0,61,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:57:22, 23.10.2014 13:57:22,0,0,0,2,0,33,0
3,31, Es_3_3, Blank, 23.10.2014 13:57:23, 23.10.2014 13:57:29,310,0,0,6,0,185,0
3,31, Es_3_3, Study_Es_3_3, 23.10.2014 13:57:30, 23.10.2014 13:57:36,4208,0,0,6,0,158,0
3,31, Es_3_3, TextEditor, 23.10.2014 13:57:37, 23.10.2014 13:57:37,0,0,0,2,0,1,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:57:38, 23.10.2014 13:57:56,3036,0,0,17,2,646,0
3,31, Es_3_3, TextEditor, 23.10.2014 13:57:57, 23.10.2014 13:58:0,155,0,0,5,2,143,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:58:1, 23.10.2014 13:58:5,348,0,0,2,0,220,0
3,31, Es_3_3, Diagram, 23.10.2014 13:58:6, 23.10.2014 13:58:10,64,0,0,10,0,183,0
3,31, Es_3_3, Diagram, 23.10.2014 13:58:11, 23.10.2014 13:58:13,1376,0,0,2,0,57,0
3,31, Es_3_3, Diagram, 23.10.2014 13:58:14, 23.10.2014 13:58:20,4718,0,0,6,0,138,0
3,31, Es_3_3, TextEditor, 23.10.2014 13:58:21, 23.10.2014 13:58:41,21394,0,0,16,2,543,0
3,31, Es_3_3, Other, 23.10.2014 13:58:42, 23.10.2014 13:59:0,20218,0,0,0,0,108,54
3,31, Es_3_3, TextEditor, 23.10.2014 13:59:1, 23.10.2014 13:59:2,1015,0,0,2,0,0,0
3,31, Es_3_3, TextEditor_Es_3_3, 23.10.2014 13:59:3, 23.10.2014 13:59:6,188,0,0,0,0,52,0
3,31, Es_3_3, Diagram, 23.10.2014 13:59:7, 23.10.2014 13:59:7,0,0,0,2,0,0,0
3,31, Es_3_3, Deeds_Es_3_3, 23.10.2014 13:59:8, 23.10.2014 13:59:8,0,0,0,1,0,4,0
3,31, Es_3_3, Study_Es_3_3, 23.10.2014 13:59:9, 23.10.2014 13:59:9,0,0,0,1,0,0,0
3,31, Es_3_3, Aulaweb, 23.10.2014 13:59:10, 23.10.2014 13:59:12,500,0,0,2,0,79,0
3,32, Es, Other, 23.10.2014 11:14:1, 23.10.2014 11:14:2,15,0,0,0,0,51,0
3,32, Es, Other, 23.10.2014 11:14:3, 23.10.2014 11:14:4,16,0,0,2,0,127,0
3,32, Es, Blank, 23.10.2014 11:14:5, 23.10.2014 11:14:5,0,0,0,2,0,65,0
3,32, Es, Aulaweb, 23.10.2014 11:14:6, 23.10.2014 11:14:6,0,0,0,2,0,77,0
3,32, Es, Other, 23.10.2014 11:14:7, 23.10.2014 11:14:7,0,0,0,2,0,73,0
3,32, Es_3_1, Study_Es_3_1, 23.10.2014 11:14:8, 23.10.2014 11:14:10,312,0,0,3,0,199,0
3,32, Es_3_1, Aulaweb, 23.10.2014 11:14:11, 23.10.2014 11:14:20,19620,0,0,3,0,155,0
3,32, Es_3_1, TextEditor, 23.10.2014 11:14:21, 23.10.2014 11:14:29,30020,0,0,0,0,0,0
3,32, Es_3_1, Other, 23.10.2014 11:14:30, 23.10.2014 11:14:31,1047,0,0,0,0,0,0
3,32, Es_3_1, TextEditor_Es_3_1, 23.10.2014 11:14:33, 23.10.2014 11:14:35,0,0,0,4,0,138,0
3,32, Es_3_1, TextEditor_Es_3_1, 23.10.2014 11:14:36, 23.10.2014 11:15:37,217948,1,0,12,0,1217,316
3,32, Es_3_1, Blank, 23.10.2014 11:15:39, 23.10.2014 11:15:39,0,0,0,2,0,78,0
3,32, Es_3_1, Study_Es_3_1, 23.10.2014 11:15:40, 23.10.2014 11:16:1,180918,0,0,2,0,214,0
3,32, Es_3_1, Blank, 23.10.2014 11:16:2, 23.10.2014 11:16:19,97105,0,0,2,0,347,0
