session,student_Id,exercise,activity,start_time,end_time,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 12:46:43, 16.10.2014 12:47:3,43286,0,0,8,0,667,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:47:4, 16.10.2014 12:47:4,0,0,0,2,0,67,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 12:47:5, 16.10.2014 12:47:9,3080,0,0,6,0,190,0
2,21, Es_2_3, Blank, 16.10.2014 12:47:10, 16.10.2014 12:47:10,0,0,0,1,0,62,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:47:11, 16.10.2014 12:49:40,8912844,41,0,3,0,748,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 12:49:41, 16.10.2014 12:49:46,9703,0,0,2,0,89,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 12:49:47, 16.10.2014 12:49:47,0,0,0,2,0,9,0
2,21, Es_2_3, Blank, 16.10.2014 12:49:48, 16.10.2014 12:49:48,0,0,0,4,0,80,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:49:49, 16.10.2014 12:49:59,14302,0,0,2,0,365,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 12:50:0, 16.10.2014 12:50:7,407,0,0,4,0,457,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:50:8, 16.10.2014 12:51:28,1589359,0,0,6,0,996,2
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 12:51:29, 16.10.2014 12:58:39,61566730,5,0,32,0,3554,462
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:58:40, 16.10.2014 12:58:44,124,3,0,4,0,233,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 12:58:45, 16.10.2014 12:58:46,47,0,0,0,0,152,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:58:47, 16.10.2014 12:58:48,47,0,0,4,0,138,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 12:58:49, 16.10.2014 12:58:57,1813,7,0,6,0,758,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 12:58:58, 16.10.2014 12:59:20,35675,3,0,2,0,989,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 12:59:21, 16.10.2014 13:4:56,6305860,0,0,254,0,17264,74
2,21, Es_2_3, Properties, 16.10.2014 13:4:57, 16.10.2014 13:4:58,15,0,0,4,0,112,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:4:59, 16.10.2014 13:5:2,1064,0,0,8,0,178,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:5:3, 16.10.2014 13:5:6,0,0,0,2,0,346,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:5:7, 16.10.2014 13:5:10,63,0,0,12,0,305,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 13:5:11, 16.10.2014 13:5:15,0,0,0,2,0,272,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:5:16, 16.10.2014 13:5:33,51905,0,0,18,0,759,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:5:34, 16.10.2014 13:5:48,4041,15,0,14,0,1002,4
2,21, Es_2_3, Blank, 16.10.2014 13:5:49, 16.10.2014 13:5:49,0,0,0,1,0,62,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:5:50, 16.10.2014 13:5:51,0,0,0,1,0,201,0
2,21, Es_2_3, Properties, 16.10.2014 13:5:52, 16.10.2014 13:5:53,94,0,0,4,0,147,0
2,21, Es_2_3, Diagram, 16.10.2014 13:5:54, 16.10.2014 13:5:56,500,0,0,4,0,224,0
2,21, Es_2_3, Diagram, 16.10.2014 13:5:58, 16.10.2014 13:5:58,0,0,0,2,0,77,0
2,21, Es_2_3, Diagram, 16.10.2014 13:5:59, 16.10.2014 13:6:8,10234,0,0,10,0,273,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:6:9, 16.10.2014 13:6:30,6954,52,0,20,0,1533,19
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 13:6:31, 16.10.2014 13:6:34,594,11,0,2,0,238,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:6:35, 16.10.2014 13:6:41,563,33,0,2,0,384,0
2,21, Es_2_3, TextEditor, 16.10.2014 13:6:42, 16.10.2014 13:6:42,0,0,0,2,0,48,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:6:43, 16.10.2014 13:6:43,0,0,0,2,0,87,0
2,21, Es_2_3, Other, 16.10.2014 13:6:44, 16.10.2014 13:6:46,94,0,0,4,0,254,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:6:47, 16.10.2014 13:6:50,265,0,0,6,0,274,0
2,21, Es_2_3, Other, 16.10.2014 13:6:51, 16.10.2014 13:6:58,2937,0,0,2,0,453,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:6:59, 16.10.2014 13:7:0,469,0,0,2,0,82,0
2,21, Es_2_3, TextEditor, 16.10.2014 13:7:2, 16.10.2014 13:7:2,0,0,0,0,0,30,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:7:3, 16.10.2014 13:7:10,112,59,0,4,0,626,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 13:7:11, 16.10.2014 13:7:11,0,0,0,2,0,84,0
2,21, Es_2_3, Diagram, 16.10.2014 13:7:12, 16.10.2014 13:7:13,0,0,0,2,0,223,0
2,21, Es_2_3, Properties, 16.10.2014 13:7:14, 16.10.2014 13:7:14,0,0,0,4,0,69,0
2,21, Es_2_3, Aulaweb, 16.10.2014 13:7:15, 16.10.2014 13:7:17,32,1,0,2,0,244,0
2,21, Es_2_3, Other, 16.10.2014 13:7:18, 16.10.2014 13:7:19,16,0,0,2,0,114,0
2,21, Es_2_3, Aulaweb, 16.10.2014 13:7:20, 16.10.2014 13:7:21,344,0,0,0,0,164,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:7:22, 16.10.2014 13:7:23,16,0,0,4,0,173,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:7:24, 16.10.2014 13:7:25,16,0,0,2,0,186,0
2,21, Es_2_4, Other, 16.10.2014 13:7:26, 16.10.2014 13:7:26,0,0,0,2,0,61,0
2,21, Es_2_4, Blank, 16.10.2014 13:7:27, 16.10.2014 13:7:27,0,0,0,2,0,57,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:7:28, 16.10.2014 13:7:30,32,0,0,2,0,323,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:7:31, 16.10.2014 13:7:32,0,0,0,2,0,185,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:7:33, 16.10.2014 13:7:50,17346,0,0,6,0,503,56
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:7:51, 16.10.2014 13:8:7,52619,0,0,4,0,260,0
2,21, Es_2_4, Blank, 16.10.2014 13:8:8, 16.10.2014 13:8:8,0,0,0,2,0,50,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:8:9, 16.10.2014 13:8:9,0,0,0,0,0,68,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:8:11, 16.10.2014 13:8:17,999,0,0,6,0,531,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:8:18, 16.10.2014 13:8:25,983,2,0,6,0,590,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:8:26, 16.10.2014 13:8:26,0,0,0,2,0,64,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:8:27, 16.10.2014 13:8:28,0,0,0,2,0,169,0
2,21, Es_2_4, Blank, 16.10.2014 13:8:29, 16.10.2014 13:8:30,0,0,0,2,0,96,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:8:31, 16.10.2014 13:8:31,0,0,0,2,0,63,0
2,21, Es_2_4, Other, 16.10.2014 13:8:32, 16.10.2014 13:8:32,0,0,0,2,0,87,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:8:33, 16.10.2014 13:8:33,0,0,0,2,0,64,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:8:34, 16.10.2014 13:8:36,408,0,0,4,0,145,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:8:37, 16.10.2014 13:8:47,652,11,0,8,0,838,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:8:48, 16.10.2014 13:8:59,20033,0,0,2,0,272,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:9:0, 16.10.2014 13:9:0,0,0,0,2,0,30,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:9:1, 16.10.2014 13:9:49,576219,25,0,14,0,1474,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:9:50, 16.10.2014 13:9:58,5937,0,0,4,0,213,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:9:59, 16.10.2014 13:10:33,282851,13,0,4,0,1042,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:10:34, 16.10.2014 13:10:38,80,0,0,7,0,449,0
2,21, Es_2_4, Aulaweb, 16.10.2014 13:10:39, 16.10.2014 13:10:40,78,0,0,4,0,145,0
2,21, Es_2_4, Other, 16.10.2014 13:10:41, 16.10.2014 13:10:42,109,0,0,3,0,196,0
2,21, Es_2_1, TextEditor_Es_2_1, 16.10.2014 13:10:43, 16.10.2014 13:10:45,32,7,0,5,0,239,0
2,21, Es_2_1, Other, 16.10.2014 13:10:46, 16.10.2014 13:10:46,0,0,0,1,0,79,0
2,21, Es_2_2, TextEditor_Es_2_2, 16.10.2014 13:10:47, 16.10.2014 13:10:50,0,28,0,4,0,290,0
2,21, Es_2_2, Other, 16.10.2014 13:10:51, 16.10.2014 13:10:51,0,0,0,2,0,87,0
2,21, Es_2_2, Blank, 16.10.2014 13:10:52, 16.10.2014 13:10:52,0,0,0,4,0,35,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:10:53, 16.10.2014 13:11:46,357993,85,0,2,0,1270,0
2,21, Es_2_3, Other, 16.10.2014 13:11:47, 16.10.2014 13:11:47,0,0,0,2,0,73,0
2,21, Es_2_3, Other, 16.10.2014 13:11:48, 16.10.2014 13:11:48,0,0,0,2,0,95,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:11:49, 16.10.2014 13:12:9,18819,1,0,10,0,853,52
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:12:10, 16.10.2014 13:12:15,80,0,0,6,0,469,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:12:16, 16.10.2014 13:12:29,3297,9,0,10,0,836,4
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:12:30, 16.10.2014 13:12:31,15,0,0,2,0,58,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:12:32, 16.10.2014 13:12:41,4511,0,0,6,0,580,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:12:42, 16.10.2014 13:12:49,861,0,0,16,0,380,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:12:50, 16.10.2014 13:12:51,0,0,0,4,0,167,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:12:52, 16.10.2014 13:12:52,0,0,0,2,0,76,0
2,21, Es_2_4, Blank, 16.10.2014 13:12:53, 16.10.2014 13:12:53,0,0,0,4,0,66,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:12:54, 16.10.2014 13:13:2,143,21,0,4,0,579,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:13:3, 16.10.2014 13:13:3,0,0,0,2,0,42,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:13:4, 16.10.2014 13:13:4,0,0,0,2,0,29,0
2,21, Es_2_3, Aulaweb, 16.10.2014 13:13:5, 16.10.2014 13:13:5,0,0,0,2,0,42,0
2,21, Es_2_3, Other, 16.10.2014 13:13:6, 16.10.2014 13:13:6,0,0,0,2,0,61,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 13:13:7, 16.10.2014 13:13:8,0,8,0,1,0,141,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:13:9, 16.10.2014 13:13:9,0,0,0,1,0,97,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:13:10, 16.10.2014 13:13:12,94,0,0,4,0,238,0
2,21, Es_2_3, Study_Es_2_3, 16.10.2014 13:13:13, 16.10.2014 13:13:13,0,0,0,2,0,74,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:13:14, 16.10.2014 13:13:25,1096,0,0,4,0,827,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:13:26, 16.10.2014 13:13:40,23873,5,0,8,0,628,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:13:41, 16.10.2014 13:13:48,2550,9,0,2,0,442,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:13:49, 16.10.2014 13:14:2,54705,0,0,2,0,200,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:14:3, 16.10.2014 13:14:5,2,5,0,2,0,219,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:14:6, 16.10.2014 13:14:10,1829,0,0,2,0,82,0
2,21, Es_2_3, Blank, 16.10.2014 13:14:11, 16.10.2014 13:14:13,0,0,0,2,0,190,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:14:14, 16.10.2014 13:14:40,60665,11,0,10,0,1025,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:14:41, 16.10.2014 13:14:41,0,0,0,2,0,78,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:14:42, 16.10.2014 13:14:45,15,12,0,4,0,316,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:14:46, 16.10.2014 13:17:41,7126007,13,0,48,4,4735,58
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:17:42, 16.10.2014 13:18:16,11412,5,0,30,0,2623,8
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:18:17, 16.10.2014 13:18:19,32,0,0,4,0,211,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:18:20, 16.10.2014 13:21:50,1563234,4,0,212,0,12450,62
2,21, Es_2_3, Properties, 16.10.2014 13:21:51, 16.10.2014 13:21:51,0,0,0,2,0,77,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:21:52, 16.10.2014 13:22:1,941,0,0,22,0,659,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:22:2, 16.10.2014 13:22:8,458,23,0,4,0,387,4
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:22:9, 16.10.2014 13:22:10,16,0,0,4,0,187,0
2,21, Es_2_3, Properties, 16.10.2014 13:22:11, 16.10.2014 13:22:11,0,0,0,2,0,62,0
2,21, Es_2_3, Diagram, 16.10.2014 13:22:12, 16.10.2014 13:22:22,2451,0,0,14,0,725,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:22:23, 16.10.2014 13:22:32,1769,0,0,4,0,403,4
2,21, Es_2_3, TextEditor, 16.10.2014 13:22:33, 16.10.2014 13:22:34,360,0,0,2,0,90,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:22:35, 16.10.2014 13:22:38,282,0,0,4,0,92,0
2,21, Es_2_3, Deeds_Es_2_3, 16.10.2014 13:22:39, 16.10.2014 13:22:39,0,0,0,2,0,80,0
2,21, Es_2_3, Properties, 16.10.2014 13:22:40, 16.10.2014 13:22:40,0,0,0,2,0,97,0
2,21, Es_2_3, TextEditor_Es_2_3, 16.10.2014 13:22:41, 16.10.2014 13:22:47,5403,0,0,3,0,227,0
2,21, Es_2_3, Other, 16.10.2014 13:22:48, 16.10.2014 13:22:49,63,0,0,3,0,166,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:22:50, 16.10.2014 13:23:16,36545,18,0,14,0,1784,0
2,21, Es_2_4, Other, 16.10.2014 13:23:17, 16.10.2014 13:23:19,0,7,0,2,0,201,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:23:20, 16.10.2014 13:23:47,225821,0,0,6,0,665,0
2,21, Es_2_4, Other, 16.10.2014 13:23:48, 16.10.2014 13:23:53,8902,0,0,2,0,24,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:23:54, 16.10.2014 13:23:57,0,0,0,3,0,259,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:23:58, 16.10.2014 13:24:2,78,0,0,5,0,422,1
2,21, Es_2_4, TextEditor, 16.10.2014 13:24:3, 16.10.2014 13:24:3,0,0,0,1,0,69,3
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:24:4, 16.10.2014 13:24:4,0,0,0,3,0,91,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:24:5, 16.10.2014 13:24:15,456,0,0,20,0,850,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:24:16, 16.10.2014 13:24:30,10413,30,0,6,0,423,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:24:31, 16.10.2014 13:25:15,225835,0,0,20,0,1814,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:25:16, 16.10.2014 13:25:21,5392,0,0,2,0,198,2
2,21, Es_2_4, TextEditor, 16.10.2014 13:25:22, 16.10.2014 13:26:33,414772,0,0,38,0,2768,104
2,21, Es_2_4, Blank, 16.10.2014 13:26:34, 16.10.2014 13:26:36,0,0,0,6,0,151,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:26:37, 16.10.2014 13:27:7,26386,3,0,8,0,1625,0
2,21, Es_2_4, Blank, 16.10.2014 13:27:8, 16.10.2014 13:27:8,0,0,0,1,0,0,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:27:9, 16.10.2014 13:27:10,280,0,0,3,0,31,0
2,21, Es_2_4, Blank, 16.10.2014 13:27:11, 16.10.2014 13:27:13,0,0,0,2,0,123,0
2,21, Es_2_4, Other, 16.10.2014 13:27:14, 16.10.2014 13:27:17,64,0,0,6,0,329,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:27:18, 16.10.2014 13:27:18,0,0,0,2,0,70,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:27:19, 16.10.2014 13:27:22,0,0,0,4,0,313,0
2,21, Es_2_4, Other, 16.10.2014 13:27:23, 16.10.2014 13:27:25,314,0,0,2,0,149,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:27:26, 16.10.2014 13:28:13,84588,22,0,48,2,2771,26
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:28:14, 16.10.2014 13:28:17,3048,0,0,0,0,0,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:28:18, 16.10.2014 13:28:19,0,0,0,1,0,130,0
2,21, Es_2_4, Other, 16.10.2014 13:28:20, 16.10.2014 13:28:26,718,0,0,8,0,393,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:28:27, 16.10.2014 13:28:31,97,0,0,7,0,263,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:28:32, 16.10.2014 13:29:1,19494,13,0,21,0,1349,54
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:29:2, 16.10.2014 13:29:5,45,0,0,6,0,352,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:29:6, 16.10.2014 13:29:18,506,4,0,12,0,928,4
2,21, Es_2_4, Other, 16.10.2014 13:29:19, 16.10.2014 13:29:21,0,0,0,4,0,232,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:29:22, 16.10.2014 13:29:23,0,0,0,2,0,162,0
2,21, Es_2_4, TextEditor, 16.10.2014 13:29:24, 16.10.2014 13:29:24,0,0,0,0,0,86,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:29:25, 16.10.2014 13:29:43,527,3,0,20,2,1117,2
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:29:44, 16.10.2014 13:29:45,1,0,0,2,0,180,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:29:46, 16.10.2014 13:29:48,158,0,0,2,0,130,0
2,21, Es_2_4, Aulaweb, 16.10.2014 13:29:49, 16.10.2014 13:29:51,408,0,0,4,0,146,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:29:52, 16.10.2014 13:30:0,5524,6,0,0,0,244,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:30:1, 16.10.2014 13:30:8,5184,0,0,2,0,262,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:30:9, 16.10.2014 13:30:31,126884,5,0,2,0,395,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:30:32, 16.10.2014 13:30:34,0,0,0,2,0,156,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:30:35, 16.10.2014 13:30:36,16,4,0,4,0,103,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:30:37, 16.10.2014 13:30:42,3672,0,0,4,0,122,2
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:30:43, 16.10.2014 13:30:57,34142,4,0,2,0,300,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:30:58, 16.10.2014 13:31:39,795265,0,0,2,0,236,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:31:40, 16.10.2014 13:31:42,0,0,0,2,0,93,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:31:43, 16.10.2014 13:31:45,64,0,0,2,0,132,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:31:46, 16.10.2014 13:31:49,94,0,0,2,0,285,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:31:50, 16.10.2014 13:33:3,1521457,43,0,8,0,1117,32
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:33:4, 16.10.2014 13:33:42,422137,0,0,2,0,415,0
2,21, Es_2_4, Blank, 16.10.2014 13:33:43, 16.10.2014 13:33:43,0,0,0,2,0,84,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:33:44, 16.10.2014 13:33:51,7843,1,0,2,0,210,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:33:52, 16.10.2014 13:33:54,312,0,0,3,0,169,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:33:55, 16.10.2014 13:33:55,0,0,0,1,0,72,0
2,21, Es_2_4, Study_Es_2_4, 16.10.2014 13:33:56, 16.10.2014 13:33:56,0,0,0,1,0,78,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:33:57, 16.10.2014 13:34:14,35530,0,0,5,0,567,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:34:15, 16.10.2014 13:34:19,201,3,0,4,0,446,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:34:20, 16.10.2014 13:34:53,95094,0,0,14,0,1463,2
2,21, Es_2_4, Properties, 16.10.2014 13:34:54, 16.10.2014 13:34:54,0,0,0,2,0,71,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:34:55, 16.10.2014 13:37:11,2638893,0,0,80,0,5137,18
2,21, Es_2_4, Properties, 16.10.2014 13:37:12, 16.10.2014 13:37:12,0,0,0,2,0,43,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:37:13, 16.10.2014 13:37:59,360709,0,0,36,0,1720,8
2,21, Es_2_4, Properties, 16.10.2014 13:38:0, 16.10.2014 13:38:0,0,0,0,2,0,68,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:38:1, 16.10.2014 13:38:8,47,0,0,8,0,571,0
2,21, Es_2_4, Properties, 16.10.2014 13:38:9, 16.10.2014 13:38:9,0,0,0,2,0,95,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:38:10, 16.10.2014 13:38:40,118722,0,0,18,0,1027,4
2,21, Es_2_4, Properties, 16.10.2014 13:38:41, 16.10.2014 13:38:42,0,0,0,2,0,158,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:38:43, 16.10.2014 13:39:15,65730,0,0,24,0,1475,6
2,21, Es_2_4, Properties, 16.10.2014 13:39:16, 16.10.2014 13:39:16,0,0,0,2,0,58,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:39:17, 16.10.2014 13:39:45,101294,0,0,22,0,897,2
2,21, Es_2_4, Properties, 16.10.2014 13:39:46, 16.10.2014 13:39:46,0,0,0,2,0,95,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:39:47, 16.10.2014 13:39:55,3326,0,0,15,0,583,0
2,21, Es_2_4, Properties, 16.10.2014 13:39:56, 16.10.2014 13:39:56,0,0,0,3,0,34,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:39:57, 16.10.2014 13:40:0,93,0,0,6,0,354,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:40:1, 16.10.2014 13:40:47,351765,34,0,26,0,1491,140
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:40:48, 16.10.2014 13:40:50,32,0,0,4,0,235,0
2,21, Es_2_4, Properties, 16.10.2014 13:40:51, 16.10.2014 13:40:51,0,0,0,2,0,94,0
2,21, Es_2_4, Diagram, 16.10.2014 13:40:52, 16.10.2014 13:40:54,30,0,0,4,0,206,0
2,21, Es_2_4, Diagram, 16.10.2014 13:40:55, 16.10.2014 13:40:55,0,0,0,4,0,75,0
2,21, Es_2_4, Diagram, 16.10.2014 13:40:56, 16.10.2014 13:40:59,282,0,0,10,0,170,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:41:0, 16.10.2014 13:41:30,70045,49,0,16,0,1245,4
2,21, Es_2_4, Other, 16.10.2014 13:41:31, 16.10.2014 13:41:34,1357,0,0,0,0,183,0
2,21, Es_2_4, TextEditor_Es_2_4, 16.10.2014 13:41:35, 16.10.2014 13:41:38,46,0,0,6,0,325,0
2,21, Es_2_4, Diagram, 16.10.2014 13:41:39, 16.10.2014 13:41:39,0,0,0,0,0,106,0
2,21, Es_2_4, Properties, 16.10.2014 13:41:40, 16.10.2014 13:41:41,16,0,0,4,0,194,0
2,21, Es_2_4, Deeds_Es_2_4, 16.10.2014 13:41:42, 16.10.2014 13:41:42,0,0,0,3,0,63,0
2,21, Es_2_4, Aulaweb, 16.10.2014 13:41:43, 16.10.2014 13:41:44,234,0,0,1,0,177,0
2,21, Es_2_4, Other, 16.10.2014 13:41:45, 16.10.2014 13:41:45,0,0,0,2,0,35,0
2,21, Es_2_4, Other, 16.10.2014 13:41:46, 16.10.2014 13:41:47,0,0,0,0,0,183,0
2,21, Es_2_4, Aulaweb, 16.10.2014 13:41:48, 16.10.2014 13:41:48,0,0,0,2,0,34,0
2,21, Es_2_5, Study_Es_2_5, 16.10.2014 13:41:49, 16.10.2014 13:41:58,6531,0,0,4,0,425,0
2,21, Es_2_5, Other, 16.10.2014 13:41:59, 16.10.2014 13:41:59,0,0,0,2,0,12,0
2,21, Es_2_5, TextEditor_Es_2_5, 16.10.2014 13:42:0, 16.10.2014 13:42:0,0,0,0,0,0,114,0
