session,student_Id,exercise,activity,start_time,end_time,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
4,28, Es_4_5, Properties, 13.11.2014 11:51:16, 13.11.2014 11:51:35,62073,23,0,6,0,227,0
4,28, Es_4_5, Diagram, 13.11.2014 11:51:36, 13.11.2014 11:51:50,15311,0,0,16,0,636,0
4,28, Es_4_5, Properties, 13.11.2014 11:51:51, 13.11.2014 11:51:52,47,0,0,4,0,102,0
4,28, Es_4_5, Diagram, 13.11.2014 11:51:53, 13.11.2014 11:51:53,0,0,0,2,0,70,0
4,28, Es_4_5, Diagram, 13.11.2014 11:51:54, 13.11.2014 11:51:56,0,0,0,5,0,190,0
4,28, Es_4_5, Properties, 13.11.2014 11:51:57, 13.11.2014 11:52:3,1240,15,0,6,0,173,0
4,28, Es_4_5, Diagram, 13.11.2014 11:52:4, 13.11.2014 11:52:17,11115,0,0,19,0,691,0
4,28, Es_4_5, Properties, 13.11.2014 11:52:18, 13.11.2014 11:52:19,62,0,0,2,0,134,0
4,28, Es_4_5, Diagram, 13.11.2014 11:52:20, 13.11.2014 11:53:38,2328656,0,0,6,0,630,0
4,28, Es_4_5, Properties, 13.11.2014 11:53:39, 13.11.2014 11:53:39,0,0,0,2,0,49,0
4,28, Es_4_5, Diagram, 13.11.2014 11:53:40, 13.11.2014 11:54:18,93066,0,0,12,0,1469,0
4,28, Es_4_5, Properties, 13.11.2014 11:54:19, 13.11.2014 11:54:21,32,0,0,4,0,73,0
4,28, Es_4_5, Deeds_Es_4_5, 13.11.2014 11:54:22, 13.11.2014 11:54:22,0,0,0,2,0,4,0
4,28, Es_4_5, TextEditor_Es_4_5, 13.11.2014 11:54:24, 13.11.2014 11:55:50,2339445,16,0,8,0,356,161
4,28, Es_4_5, Blank, 13.11.2014 11:55:51, 13.11.2014 11:55:51,0,0,0,0,2,36,0
4,28, Es_4_5, TextEditor_Es_4_5, 13.11.2014 11:55:52, 13.11.2014 11:57:6,1758336,0,0,8,2,1013,18
4,28, Es_4_5, Deeds_Es_4_5, 13.11.2014 11:57:7, 13.11.2014 11:57:8,0,0,0,4,0,68,0
4,28, Es_4_5, Other, 13.11.2014 11:57:9, 13.11.2014 11:57:10,0,0,0,2,0,151,0
4,28, Es_4_5, Other, 13.11.2014 11:57:11, 13.11.2014 11:57:11,0,0,0,1,0,63,0
4,28, Es_4_5, Blank, 13.11.2014 11:57:12, 13.11.2014 11:57:20,20497,0,0,4,0,202,0
4,28, Es_4_5, Other, 13.11.2014 11:57:22, 13.11.2014 11:58:10,894332,0,0,7,0,195,0
4,28, Es_4_5, TextEditor, 13.11.2014 11:58:11, 13.11.2014 11:58:11,0,0,0,0,0,59,0
4,28, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:58:12, 13.11.2014 12:1:31,15174259,40,0,0,0,578,0
4,28, Es_4_1, Other, 13.11.2014 12:1:32, 13.11.2014 12:1:33,16,0,0,2,0,154,0
4,28, Es_4_1, TextEditor_Es_4_1, 13.11.2014 12:1:34, 13.11.2014 12:1:34,0,0,0,4,0,8,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:1:35, 13.11.2014 12:2:37,594236,46,0,2,0,696,92
4,28, Es_4_2, Blank, 13.11.2014 12:2:38, 13.11.2014 12:2:38,0,0,0,2,0,52,0
4,28, Es_4_1, TextEditor_Es_4_1, 13.11.2014 12:2:40, 13.11.2014 12:3:28,427550,0,0,8,0,407,164
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:3:29, 13.11.2014 12:9:13,43007690,0,0,14,0,1121,304
4,28, Es_4_2, Blank, 13.11.2014 12:9:14, 13.11.2014 12:9:26,34737,0,0,2,0,157,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:9:27, 13.11.2014 12:13:43,15906491,126,0,16,0,2112,148
4,28, Es_4_2, Other, 13.11.2014 12:13:44, 13.11.2014 12:13:46,594,0,0,6,0,90,0
4,28, Es_4_2, Deeds_Es_4_2, 13.11.2014 12:13:47, 13.11.2014 12:13:53,0,0,0,6,0,435,0
4,28, Es_4_2, Diagram, 13.11.2014 12:13:54, 13.11.2014 12:13:55,31,0,0,2,0,175,0
4,28, Es_4_2, Diagram, 13.11.2014 12:13:56, 13.11.2014 12:13:56,0,0,0,2,0,51,0
4,28, Es_4_2, Diagram, 13.11.2014 12:13:57, 13.11.2014 12:14:35,131869,0,0,10,0,1091,0
4,28, Es_4_2, Properties, 13.11.2014 12:14:36, 13.11.2014 12:14:36,0,0,0,2,0,89,0
4,28, Es_4_2, Deeds_Es_4_2, 13.11.2014 12:14:37, 13.11.2014 12:14:37,0,0,0,3,0,51,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:14:38, 13.11.2014 12:14:40,0,14,0,3,0,237,0
4,28, Es_4_2, Blank, 13.11.2014 12:14:41, 13.11.2014 12:14:49,515,0,0,0,2,489,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:14:50, 13.11.2014 12:14:50,0,0,0,2,0,31,0
4,28, Es_4_2, Blank, 13.11.2014 12:14:52, 13.11.2014 12:14:55,641,0,0,0,2,172,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:14:56, 13.11.2014 12:17:4,6768797,0,0,4,0,304,27
4,28, Es_4_2, Blank, 13.11.2014 12:17:5, 13.11.2014 12:17:7,0,0,0,0,2,166,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:17:8, 13.11.2014 12:17:8,0,0,0,2,0,11,0
4,28, Es_4_2, Blank, 13.11.2014 12:17:9, 13.11.2014 12:17:11,32,0,0,0,2,189,0
4,28, Es_4_2, TextEditor_Es_4_2, 13.11.2014 12:17:13, 13.11.2014 12:19:59,7551262,0,0,6,0,774,200
4,28, Es_4_2, Other, 13.11.2014 12:20:0, 13.11.2014 12:20:3,94,0,0,2,0,204,0
4,28, Es_4_2, Other, 13.11.2014 12:20:4, 13.11.2014 12:20:6,62,0,0,6,0,67,0
4,28, Es_4_2, TextEditor, 13.11.2014 12:20:8, 13.11.2014 12:20:8,0,0,0,0,0,0,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:20:9, 13.11.2014 12:21:0,1211364,41,0,0,0,303,0
4,28, Es_4_3, Other, 13.11.2014 12:21:2, 13.11.2014 12:21:5,157,0,0,6,0,166,0
4,28, Es_4_3, Deeds_Es_4_3, 13.11.2014 12:21:6, 13.11.2014 12:21:12,1089,0,0,2,0,347,0
4,28, Es_4_3, Diagram, 13.11.2014 12:21:13, 13.11.2014 12:21:16,47,0,0,4,0,238,0
4,28, Es_4_3, Diagram, 13.11.2014 12:21:17, 13.11.2014 12:21:17,0,0,0,0,0,70,0
4,28, Es_4_3, Diagram, 13.11.2014 12:21:18, 13.11.2014 12:21:27,516,0,0,10,0,409,0
4,28, Es_4_3, Deeds_Es_4_3, 13.11.2014 12:21:28, 13.11.2014 12:21:28,0,0,0,2,0,59,0
4,28, Es_4_3, Other, 13.11.2014 12:21:29, 13.11.2014 12:21:30,15,0,0,2,0,169,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:21:31, 13.11.2014 12:21:31,0,0,0,2,0,75,0
4,28, Es_4_3, Blank, 13.11.2014 12:21:32, 13.11.2014 12:21:32,0,0,0,2,2,35,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:21:33, 13.11.2014 12:28:14,66373560,8,0,8,0,1550,549
4,28, Es_4_3, Blank, 13.11.2014 12:28:15, 13.11.2014 12:28:19,110,0,0,2,0,98,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:28:20, 13.11.2014 12:28:23,2015,0,0,2,0,152,0
4,28, Es_4_3, Blank, 13.11.2014 12:28:24, 13.11.2014 12:28:56,328090,0,0,2,0,310,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:28:57, 13.11.2014 12:36:19,66086320,0,0,24,0,1605,425
4,28, Es_4_3, Other, 13.11.2014 12:36:21, 13.11.2014 12:36:24,406,0,0,6,0,75,0
4,28, Es_4_3, TextEditor, 13.11.2014 12:36:25, 13.11.2014 12:36:25,0,0,0,0,0,0,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:36:26, 13.11.2014 12:38:34,5989094,6,0,10,0,870,46
4,28, Es_4_4, Blank, 13.11.2014 12:38:35, 13.11.2014 12:38:52,80858,0,0,2,0,221,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:38:53, 13.11.2014 12:40:23,1973631,37,0,24,0,1228,99
4,28, Es_4_4, Other, 13.11.2014 12:40:24, 13.11.2014 12:40:25,31,0,0,3,0,179,0
4,28, Es_4_4, TextEditor, 13.11.2014 12:40:26, 13.11.2014 12:40:26,0,0,0,3,0,52,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:40:27, 13.11.2014 12:40:45,33960,16,0,0,0,596,0
4,28, Es_4_3, Blank, 13.11.2014 12:40:46, 13.11.2014 12:40:46,0,0,0,2,0,65,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:40:47, 13.11.2014 12:41:8,66840,13,0,2,0,654,0
4,28, Es_4_4, Blank, 13.11.2014 12:41:9, 13.11.2014 12:41:12,3093,0,0,2,0,142,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:41:13, 13.11.2014 12:43:1,1843021,0,0,42,0,1793,36
4,28, Es_4_4, Blank, 13.11.2014 12:43:2, 13.11.2014 12:43:2,0,0,0,2,0,78,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:43:3, 13.11.2014 12:43:13,5783,0,0,2,0,256,0
4,28, Es_4_3, Blank, 13.11.2014 12:43:14, 13.11.2014 12:43:14,0,0,0,2,0,81,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:43:15, 13.11.2014 12:43:17,32,0,0,2,0,181,0
4,28, Es_4_4, Blank, 13.11.2014 12:43:18, 13.11.2014 12:43:18,0,0,0,2,0,81,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:43:19, 13.11.2014 12:43:20,0,0,0,2,0,76,0
4,28, Es_4_3, Blank, 13.11.2014 12:43:21, 13.11.2014 12:43:21,0,0,0,2,0,88,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:43:22, 13.11.2014 12:45:34,5837455,0,0,4,0,240,160
4,28, Es_4_4, Blank, 13.11.2014 12:45:35, 13.11.2014 12:45:35,0,0,0,2,0,47,0
4,28, Es_4_3, TextEditor_Es_4_3, 13.11.2014 12:45:36, 13.11.2014 12:46:58,3176092,0,0,2,0,217,0
4,28, Es_4_3, Blank, 13.11.2014 12:46:59, 13.11.2014 12:47:1,0,0,0,4,0,187,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:47:2, 13.11.2014 12:47:6,704,0,0,6,1,172,0
4,28, Es_4_4, Blank, 13.11.2014 12:47:7, 13.11.2014 12:47:10,327,0,0,0,1,271,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:47:11, 13.11.2014 12:48:20,608488,0,0,18,0,667,88
4,28, Es_4_4, Other, 13.11.2014 12:48:21, 13.11.2014 12:48:24,1096,0,0,6,0,141,0
4,28, Es_4_4, Blank, 13.11.2014 12:48:25, 13.11.2014 12:48:25,0,0,0,0,0,54,0
4,28, Es_4_4, Deeds_Es_4_4, 13.11.2014 12:48:26, 13.11.2014 12:48:28,2,0,0,4,0,168,0
4,28, Es_4_4, Diagram, 13.11.2014 12:48:29, 13.11.2014 12:48:31,32,0,0,2,0,116,0
4,28, Es_4_4, Diagram, 13.11.2014 12:48:32, 13.11.2014 12:48:32,0,0,0,2,0,35,0
4,28, Es_4_4, Diagram, 13.11.2014 12:48:33, 13.11.2014 12:48:40,676,0,0,10,0,418,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:48:41, 13.11.2014 12:48:41,0,0,0,2,0,78,0
4,28, Es_4_4, Blank, 13.11.2014 12:48:42, 13.11.2014 12:48:42,0,0,0,2,2,40,0
4,28, Es_4_4, TextEditor_Es_4_4, 13.11.2014 12:48:43, 13.11.2014 12:48:48,982,0,0,4,0,405,0
4,28, Es_4_4, Diagram, 13.11.2014 12:48:49, 13.11.2014 12:48:50,109,0,0,2,0,172,0
4,28, Es_4_4, Deeds_Es_4_4, 13.11.2014 12:48:51, 13.11.2014 12:48:52,376,0,0,2,0,39,0
4,28, Es_4_4, Other, 13.11.2014 12:48:53, 13.11.2014 12:48:56,157,0,0,6,0,114,0
4,28, Es_4_5, TextEditor_Es_4_5, 13.11.2014 12:48:57, 13.11.2014 12:49:14,35188,55,0,2,0,253,0
4,28, Es_4_5, Other, 13.11.2014 12:49:15, 13.11.2014 12:49:16,16,0,0,0,0,64,0
4,28, Es_4_5, Other, 13.11.2014 12:49:17, 13.11.2014 12:49:21,220,0,0,4,0,227,0
4,28, Es_4_5, Other, 13.11.2014 12:49:22, 13.11.2014 12:49:30,1395,0,0,6,2,394,0
4,28, Es_4_5, Other, 13.11.2014 12:49:31, 13.11.2014 12:49:40,2502,0,0,4,0,156,34
4,28, Es_4_5, Other, 13.11.2014 12:49:41, 13.11.2014 12:49:44,15,0,0,0,0,197,2
4,29, Es, Other, 13.11.2014 11:13:53, 13.11.2014 11:13:59,80,0,0,5,0,394,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:14:0, 13.11.2014 11:14:0,0,0,0,2,0,105,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:14:1, 13.11.2014 11:14:11,1934,0,0,13,0,639,16
4,29, Es_4_1, Other, 13.11.2014 11:14:12, 13.11.2014 11:14:16,218,0,0,3,0,321,0
4,29, Es_4_1, Other, 13.11.2014 11:14:17, 13.11.2014 11:14:19,842,0,0,1,0,141,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:14:20, 13.11.2014 11:14:20,0,0,0,2,0,50,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:14:21, 13.11.2014 11:14:44,29490,0,0,8,0,787,70
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:14:45, 13.11.2014 11:14:45,0,0,0,2,0,91,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:14:46, 13.11.2014 11:15:7,8673,0,0,9,0,1017,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:15:8, 13.11.2014 11:15:12,1453,0,0,3,0,318,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:15:13, 13.11.2014 11:15:14,31,0,0,3,0,195,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:15:15, 13.11.2014 11:15:20,360,0,0,7,2,417,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:15:21, 13.11.2014 11:15:46,30808,5,0,8,2,864,40
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:15:47, 13.11.2014 11:15:49,376,0,0,4,0,124,0
4,29, Es_4_1, Diagram, 13.11.2014 11:15:50, 13.11.2014 11:15:51,0,0,0,4,0,127,0
4,29, Es_4_1, Diagram, 13.11.2014 11:15:52, 13.11.2014 11:15:52,0,0,0,4,0,66,0
4,29, Es_4_1, Diagram, 13.11.2014 11:15:53, 13.11.2014 11:16:9,17044,0,0,13,0,922,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:16:10, 13.11.2014 11:16:24,2269,24,0,9,2,776,45
4,29, Es_4_1, Diagram, 13.11.2014 11:16:25, 13.11.2014 11:16:26,0,0,0,2,0,168,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:16:27, 13.11.2014 11:16:41,3055,27,0,14,0,886,6
4,29, Es_4_1, Diagram, 13.11.2014 11:16:42, 13.11.2014 11:16:46,0,0,0,2,0,318,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:16:47, 13.11.2014 11:17:23,69130,10,0,8,0,1319,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:17:24, 13.11.2014 11:17:24,0,0,0,2,0,1,0
4,29, Es_4_1, Diagram, 13.11.2014 11:17:25, 13.11.2014 11:17:27,312,0,0,2,0,237,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:17:28, 13.11.2014 11:17:45,22449,0,0,22,0,867,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:17:46, 13.11.2014 11:18:1,18807,5,0,2,0,725,0
4,29, Es_4_1, Diagram, 13.11.2014 11:18:2, 13.11.2014 11:18:3,63,0,0,4,0,160,0
4,29, Es_4_1, Diagram, 13.11.2014 11:18:4, 13.11.2014 11:18:4,0,0,0,2,0,64,0
4,29, Es_4_1, Diagram, 13.11.2014 11:18:5, 13.11.2014 11:18:16,4311,1,0,8,0,639,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:18:17, 13.11.2014 11:18:39,140340,0,0,4,0,465,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:18:40, 13.11.2014 11:18:53,14371,0,0,2,0,198,94
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:18:54, 13.11.2014 11:18:54,0,0,0,2,0,99,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:18:55, 13.11.2014 11:18:55,0,0,0,2,0,46,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:18:56, 13.11.2014 11:18:56,0,0,0,2,0,95,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:18:57, 13.11.2014 11:19:1,468,0,0,2,0,86,22
4,29, Es_4_1, Diagram, 13.11.2014 11:19:3, 13.11.2014 11:19:4,31,0,0,2,0,143,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:19:5, 13.11.2014 11:19:6,0,0,0,2,0,185,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:19:7, 13.11.2014 11:19:8,32,0,0,4,0,125,0
4,29, Es_4_1, Diagram, 13.11.2014 11:19:9, 13.11.2014 11:19:12,299,0,0,4,0,295,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:19:13, 13.11.2014 11:19:30,8035,0,0,26,2,1126,6
4,29, Es_4_1, Properties, 13.11.2014 11:19:31, 13.11.2014 11:19:31,0,0,0,2,0,66,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:19:32, 13.11.2014 11:19:44,2233,0,0,16,0,746,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:19:45, 13.11.2014 11:20:31,274221,0,0,4,0,815,176
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:20:32, 13.11.2014 11:20:32,0,0,0,2,0,82,0
4,29, Es_4_1, Other, 13.11.2014 11:20:33, 13.11.2014 11:20:35,30,0,0,7,0,102,0
4,29, Es_4_1, Blank, 13.11.2014 11:20:36, 13.11.2014 11:20:37,32,0,0,1,0,43,0
4,29, Es_4_1, Other, 13.11.2014 11:20:38, 13.11.2014 11:20:39,0,0,0,3,0,116,0
4,29, Es_4_1, Deeds_Es_4_1, 13.11.2014 11:20:40, 13.11.2014 11:20:41,94,0,0,2,0,197,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:20:43, 13.11.2014 11:21:17,100116,0,0,7,0,642,188
4,29, Es_4_1, Other, 13.11.2014 11:21:18, 13.11.2014 11:21:18,0,0,0,4,0,44,0
4,29, Es_4_1, Blank, 13.11.2014 11:21:19, 13.11.2014 11:21:19,0,0,0,2,0,75,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:21:20, 13.11.2014 11:21:20,0,0,0,2,0,71,0
4,29, Es_4_1, Blank, 13.11.2014 11:21:21, 13.11.2014 11:21:21,0,0,0,2,0,107,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:21:22, 13.11.2014 11:21:45,75819,3,0,4,0,488,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:21:46, 13.11.2014 11:21:49,124,0,0,4,0,218,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:21:50, 13.11.2014 11:22:58,388117,0,0,22,0,1608,312
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:22:59, 13.11.2014 11:22:59,0,0,0,2,0,103,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:23:0, 13.11.2014 11:23:0,0,0,0,2,0,103,0
4,29, Es_4_1, Other, 13.11.2014 11:23:1, 13.11.2014 11:23:8,751,0,0,10,2,375,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:23:9, 13.11.2014 11:23:10,0,0,0,2,0,182,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:23:11, 13.11.2014 11:23:12,16,0,0,2,0,164,0
4,29, Es_4_1, Other, 13.11.2014 11:23:13, 13.11.2014 11:23:13,0,0,0,4,0,85,0
4,29, Es_4_1, Blank, 13.11.2014 11:23:14, 13.11.2014 11:23:15,125,0,0,2,0,41,0
4,29, Es_4_1, TextEditor_Es_4_1, 13.11.2014 11:23:16, 13.11.2014 11:23:19,326,20,0,0,0,158,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:23:20, 13.11.2014 11:23:20,0,0,0,2,0,103,0
4,29, Es_4_1, Other, 13.11.2014 11:23:21, 13.11.2014 11:23:21,0,0,0,2,0,73,0
4,29, Es_4_1, Study_Es_4_1, 13.11.2014 11:23:22, 13.11.2014 11:23:23,265,0,0,2,0,143,0
4,29, Es_4_1, Other, 13.11.2014 11:23:24, 13.11.2014 11:23:24,0,0,0,4,0,77,0
4,29, Es_4_1, Blank, 13.11.2014 11:23:25, 13.11.2014 11:23:25,0,0,0,2,0,76,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:23:26, 13.11.2014 11:23:28,0,0,0,4,0,165,0
4,29, Es_4_1, Other, 13.11.2014 11:23:29, 13.11.2014 11:23:29,0,0,0,0,0,81,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:23:30, 13.11.2014 11:23:30,0,0,0,2,0,69,0
4,29, Es_4_1, Aulaweb, 13.11.2014 11:23:31, 13.11.2014 11:23:31,0,0,0,2,0,16,0
4,29, Es_4_2, Study_Es_4_2, 13.11.2014 11:23:32, 13.11.2014 11:23:39,272,0,0,4,0,630,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:23:40, 13.11.2014 11:23:44,172,0,0,4,0,327,0
4,29, Es_4_2, Other, 13.11.2014 11:23:45, 13.11.2014 11:23:50,1064,0,0,2,0,428,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:23:51, 13.11.2014 11:23:51,0,0,0,2,0,6,0
4,29, Es_4_2, Other, 13.11.2014 11:23:52, 13.11.2014 11:23:52,0,0,0,1,0,74,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:23:53, 13.11.2014 11:24:5,2312,0,0,3,0,291,58
4,29, Es_4_2, Study_Es_4_2, 13.11.2014 11:24:6, 13.11.2014 11:24:9,0,0,0,6,0,374,0
4,29, Es_4_2, Deeds_Es_4_2, 13.11.2014 11:24:10, 13.11.2014 11:24:10,0,0,0,2,0,91,0
4,29, Es_4_2, Study_Es_4_2, 13.11.2014 11:24:11, 13.11.2014 11:24:23,2524,1,0,8,0,849,0
4,29, Es_4_2, Deeds_Es_4_2, 13.11.2014 11:24:24, 13.11.2014 11:24:31,1531,0,0,8,2,567,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:24:32, 13.11.2014 11:24:57,5965,49,0,16,2,1734,53
4,29, Es_4_2, Deeds_Es_4_2, 13.11.2014 11:24:58, 13.11.2014 11:25:0,32,0,0,4,0,227,0
4,29, Es_4_2, Diagram, 13.11.2014 11:25:1, 13.11.2014 11:25:12,3236,0,0,14,0,723,0
4,29, Es_4_2, Deeds_Es_4_2, 13.11.2014 11:25:13, 13.11.2014 11:25:13,0,0,0,2,0,71,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:25:14, 13.11.2014 11:25:17,375,2,0,6,2,289,0
4,29, Es_4_2, Diagram, 13.11.2014 11:25:18, 13.11.2014 11:25:21,0,0,0,2,0,320,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:25:22, 13.11.2014 11:25:26,390,29,0,4,0,337,0
4,29, Es_4_2, Study_Es_4_2, 13.11.2014 11:25:27, 13.11.2014 11:25:39,1397,7,0,6,0,1049,0
4,29, Es_4_2, Diagram, 13.11.2014 11:25:41, 13.11.2014 11:25:42,16,0,0,2,0,188,0
4,29, Es_4_2, TextEditor_Es_4_2, 13.11.2014 11:25:43, 13.11.2014 11:25:46,63,19,0,4,0,334,0
4,29, Es_4_2, Deeds_Es_4_2, 13.11.2014 11:25:47, 13.11.2014 11:25:49,0,0,0,5,0,273,0
4,29, Es_4_2, Other, 13.11.2014 11:25:50, 13.11.2014 11:25:50,0,0,0,1,0,70,0
4,29, Es_4_2, Deeds_Es_4_2, 13.11.2014 11:25:51, 13.11.2014 11:25:51,0,0,0,2,0,110,0
4,29, Es_4_2, Aulaweb, 13.11.2014 11:25:52, 13.11.2014 11:25:53,15,0,0,4,0,150,0
4,29, Es_4_3, Study_Es_4_3, 13.11.2014 11:25:54, 13.11.2014 11:25:54,0,0,0,2,0,28,0
4,29, Es_4_3, Study_Es_4_3, 13.11.2014 11:25:55, 13.11.2014 11:25:55,0,0,0,2,0,56,0
4,29, Es_4_3, Study_Es_4_3, 13.11.2014 11:25:56, 13.11.2014 11:25:57,0,0,0,2,0,128,0
4,29, Es_4_3, TextEditor_Es_4_3, 13.11.2014 11:25:58, 13.11.2014 11:26:6,2342,0,0,10,0,471,8
4,29, Es_4_3, Other, 13.11.2014 11:26:7, 13.11.2014 11:26:12,710,0,0,4,0,451,0
4,29, Es_4_3, TextEditor_Es_4_3, 13.11.2014 11:26:13, 13.11.2014 11:26:13,0,0,0,2,0,91,0
4,29, Es_4_3, Other, 13.11.2014 11:26:15, 13.11.2014 11:26:15,0,0,0,0,0,95,0
4,29, Es_4_3, TextEditor_Es_4_3, 13.11.2014 11:26:16, 13.11.2014 11:26:27,5067,0,0,4,0,168,62
4,29, Es_4_3, Study_Es_4_3, 13.11.2014 11:26:28, 13.11.2014 11:26:59,38452,0,0,9,0,1591,0
4,29, Es_4_3, TextEditor_Es_4_3, 13.11.2014 11:27:0, 13.11.2014 11:27:2,0,0,0,3,0,300,0
4,29, Es_4_3, Blank, 13.11.2014 11:27:3, 13.11.2014 11:27:3,0,0,0,2,0,67,0
4,29, Es_4_3, Study_Es_4_3, 13.11.2014 11:27:4, 13.11.2014 11:27:6,874,0,0,6,0,171,0
4,29, Es_4_3, Deeds_Es_4_3, 13.11.2014 11:27:7, 13.11.2014 11:27:13,376,0,0,6,2,556,0
4,29, Es_4_3, TextEditor_Es_4_3, 13.11.2014 11:27:14, 13.11.2014 11:27:25,1222,4,0,10,2,727,40
4,29, Es_4_3, Deeds_Es_4_3, 13.11.2014 11:27:26, 13.11.2014 11:27:26,0,0,0,2,0,95,0
4,29, Es_4_3, Diagram, 13.11.2014 11:27:27, 13.11.2014 11:27:28,63,0,0,4,0,157,0
4,29, Es_4_3, Diagram, 13.11.2014 11:27:29, 13.11.2014 11:27:29,0,0,0,2,0,68,0
4,29, Es_4_3, Diagram, 13.11.2014 11:27:30, 13.11.2014 11:27:46,5629,0,0,8,0,1147,0
4,29, Es_4_3, TextEditor_Es_4_3, 13.11.2014 11:27:47, 13.11.2014 11:27:59,1503,0,0,8,2,858,6
4,29, Es_4_3, Diagram, 13.11.2014 11:28:0, 13.11.2014 11:28:5,62,0,0,6,0,359,0
